@relation InstanceResultListener

@attribute Key_Dataset {data_agent,data_keyboard,raw_data_agent,raw_data_keyboard}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.LinearRegression,weka.classifiers.trees.M5P}
@attribute Key_Scheme_options {'-S 0 -R 1.0E-8 -num-decimal-places 4','-M 4.0 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {-3364580862046573747,-6118439039768244417}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data
raw_data_keyboard,8,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.558162,4.48014,98.927436,99.624776,0.09286,0,0,?,?,?,?,?,?,0.022,0.001,0.03125,0,31.25,0,6380,1371390,153751,?,?,?,?
raw_data_keyboard,9,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.606884,4.529305,98.884631,99.707496,0.087218,0,0,?,?,?,?,?,?,0.02,0.001,0.03125,0,31.25,0,6388,1371281,153860,?,?,?,?
raw_data_keyboard,9,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.409969,3.441725,99.874087,99.167999,0.132633,0,0,?,?,?,?,?,?,0.021,0,0.03125,0,31.25,0,6388,1371281,153860,?,?,?,?
raw_data_keyboard,9,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.683132,5.836819,99.166244,99.866188,0.063162,0,0,?,?,?,?,?,?,0.03,0,0.03125,0,31.25,0,6396,1371281,153860,?,?,?,?
raw_data_keyboard,9,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.482342,3.554005,98.056513,99.00667,0.141875,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,6388,1371390,153751,?,?,?,?
raw_data_keyboard,9,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.728578,6.890978,98.416154,99.91856,0.050664,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,6388,1371390,153751,?,?,?,?
raw_data_keyboard,9,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.777271,6.414563,98.331064,99.393162,0.114849,0,0,?,?,?,?,?,?,0.018,0.002,0.015625,0,15.625,0,6396,1371390,153751,?,?,?,?
raw_data_keyboard,9,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.639332,4.495418,100.534492,99.30622,0.11583,0,0,?,?,?,?,?,?,0.018,0.001,0.015625,0,15.625,0,6388,1371390,153751,?,?,?,?
raw_data_keyboard,9,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.499503,4.364437,98.438995,99.218171,0.125317,0,0,?,?,?,?,?,?,0.02,0,0.03125,0,31.25,0,6388,1371390,153751,?,?,?,?
raw_data_keyboard,9,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.751338,5.312331,98.590407,99.604085,0.090286,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6388,1371390,153751,?,?,?,?
raw_data_keyboard,9,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.724014,5.224431,97.860772,99.292496,0.120504,0,0,?,?,?,?,?,?,0.018,0.002,0.015625,0,15.625,0,6396,1371390,153751,?,?,?,?
raw_data_keyboard,10,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.485971,3.582508,99.478136,100.196351,0.073201,0,0,?,?,?,?,?,?,0.022,0,0.015625,0,15.625,0,6388,1371281,153860,?,?,?,?
raw_data_keyboard,10,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.618343,5.135189,97.840376,99.304795,0.118291,0,0,?,?,?,?,?,?,0.019,0,0.015625,0,15.625,0,6380,1371281,153860,?,?,?,?
raw_data_keyboard,10,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12566,1397,1.613096,4.505369,99.83966,99.41458,0.107933,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,6396,1371281,153860,?,?,?,?
raw_data_keyboard,10,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.626999,4.539918,99.273081,99.383234,0.111226,0,0,?,?,?,?,?,?,0.021,0,0.015625,0,15.625,0,6388,1371390,153751,?,?,?,?
raw_data_keyboard,10,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.633205,5.797797,97.589131,99.913549,0.059041,0,0,?,?,?,?,?,?,0.019,0.001,0.015625,0,15.625,0,6380,1371390,153751,?,?,?,?
raw_data_keyboard,10,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.372247,2.322569,98.721724,99.054924,0.161003,0,0,?,?,?,?,?,?,0.018,0.001,0.015625,0,15.625,0,6388,1371390,153751,?,?,?,?
raw_data_keyboard,10,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.556287,4.417135,98.611935,99.080342,0.136361,0,0,?,?,?,?,?,?,0.017,0,0,0,0,0,6396,1371390,153751,?,?,?,?
raw_data_keyboard,10,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.6603,5.802142,96.953936,99.356861,0.115034,0,0,?,?,?,?,?,?,0.025,0,0.015625,0,15.625,0,6396,1371390,153751,?,?,?,?
raw_data_keyboard,10,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,2.146376,8.768919,98.411834,99.757214,0.070174,0,0,?,?,?,?,?,?,0.016,0.001,0.015625,0,15.625,0,6404,1371390,153751,?,?,?,?
raw_data_keyboard,10,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,20260322.1817,12567,1396,1.567769,3.656236,100.252159,99.330837,0.120151,0,0,?,?,?,?,?,?,0.019,0.001,0.03125,0,31.25,0,6396,1371390,153751,?,?,?,?
data_agent,1,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.622942,3.144704,84.343887,96.811656,0.250367,0,0,?,?,?,?,?,?,0.498,0.001,0.484375,0,484.375,0,12658,1920335,215315,?,?,?,1
data_agent,1,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.637689,3.157782,85.330288,97.091696,0.239608,0,0,?,?,?,?,?,?,0.441,0.001,0.4375,0,437.5,0,12654,1920335,215315,?,?,?,1
data_agent,1,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.621416,3.081066,89.13138,98.021264,0.205537,0,0,?,?,?,?,?,?,0.498,0,0.4375,0,437.5,0,12654,1920335,215315,?,?,?,1
data_agent,1,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.392505,1.172871,61.416947,85.517009,0.595869,0,0,?,?,?,?,?,?,0.45,0.001,0.453125,0,453.125,0,57898,1920335,215315,?,?,?,53
data_agent,1,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.608087,3.132913,83.02742,97.472031,0.228238,0,0,?,?,?,?,?,?,0.513,0,0.484375,0,484.375,0,12654,1920335,215315,?,?,?,1
data_agent,1,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.570494,3.059138,82.43189,97.196642,0.236684,0,0,?,?,?,?,?,?,0.473,0.001,0.453125,0,453.125,0,12654,1920335,215315,?,?,?,1
data_agent,1,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.661145,4.25873,80.752809,97.648874,0.21977,0,0,?,?,?,?,?,?,0.581,0.001,0.578125,0,578.125,0,12658,1920516,215134,?,?,?,1
data_agent,1,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.723017,5.098129,84.717662,98.619564,0.166041,0,0,?,?,?,?,?,?,0.575,0.001,0.53125,0,531.25,0,13616,1920516,215134,?,?,?,2
data_agent,1,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.56414,1.400376,82.935597,86.621772,0.500083,0,0,?,?,?,?,?,?,0.503,0,0.484375,0,484.375,0,12654,1920516,215134,?,?,?,1
data_agent,1,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.787324,5.17968,85.710761,98.726858,0.159582,0,0,?,?,?,?,?,?,0.552,0.001,0.515625,0,515.625,0,12650,1920516,215134,?,?,?,1
data_agent,2,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.61258,3.100621,86.423439,97.520611,0.223484,0,0,?,?,?,?,?,?,0.499,0.001,0.484375,0,484.375,0,12654,1920335,215315,?,?,?,1
data_agent,2,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.656394,4.223081,82.458781,97.857341,0.206618,0,0,?,?,?,?,?,?,0.531,0.001,0.515625,0,515.625,0,12658,1920335,215315,?,?,?,1
data_agent,2,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.727109,4.295233,85.770118,98.05076,0.194226,0,0,?,?,?,?,?,?,0.492,0.001,0.46875,0,468.75,0,12658,1920335,215315,?,?,?,1
data_agent,2,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.534356,1.082696,83.308546,84.231151,0.546678,0,0,?,?,?,?,?,?,0.541,0,0.484375,0,484.375,0,12658,1920335,215315,?,?,?,1
data_agent,2,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.61488,3.183188,82.77558,97.105171,0.236803,0,0,?,?,?,?,?,?,0.529,0.001,0.515625,0,515.625,0,12654,1920335,215315,?,?,?,1
data_agent,2,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.624143,3.158959,83.509844,97.261847,0.233613,0,0,?,?,?,?,?,?,0.544,0.001,0.515625,0,515.625,0,12658,1920335,215315,?,?,?,1
data_agent,2,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.495638,2.982431,71.372184,93.519924,0.359235,0,0,?,?,?,?,?,?,0.509,0.001,0.5,0,500,0,55660,1920516,215134,?,?,?,50
data_agent,2,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.758515,5.149299,82.239888,98.062727,0.205088,0,0,?,?,?,?,?,?,0.55,0.001,0.546875,0,546.875,0,31676,1920516,215134,?,?,?,22
data_agent,2,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.551344,1.264814,83.826486,85.137018,0.525882,0,0,?,?,?,?,?,?,0.518,0.001,0.5,0,500,0,12654,1920516,215134,?,?,?,1
data_agent,2,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.634789,4.185589,83.207926,98.090514,0.194153,0,0,?,?,?,?,?,?,0.541,0.001,0.515625,0,515.625,0,12650,1920516,215134,?,?,?,1
data_agent,3,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.49181,3.203917,62.4578,97.921098,0.253419,0,0,?,?,?,?,?,?,0.514,0.002,0.515625,0,515.625,0,65556,1920335,215315,?,?,?,62
data_agent,3,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.518028,1.044979,82.649277,80.137925,0.600665,0,0,?,?,?,?,?,?,0.492,0.001,0.484375,0,484.375,0,12654,1920335,215315,?,?,?,1
data_agent,3,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.680591,4.256727,83.559904,98.101917,0.193023,0,0,?,?,?,?,?,?,0.496,0.001,0.46875,0,468.75,0,12654,1920335,215315,?,?,?,1
data_agent,3,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.6531,3.233574,86.717721,98.261893,0.194018,0,0,?,?,?,?,?,?,0.5,0,0.46875,0,468.75,0,12654,1920335,215315,?,?,?,1
data_agent,3,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.573054,1.353119,87.429828,87.661833,0.484478,0,0,?,?,?,?,?,?,0.477,0.001,0.40625,0,406.25,0,12654,1920335,215315,?,?,?,1
data_agent,3,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.47543,2.862824,64.040914,88.922342,0.455307,0,0,?,?,?,?,?,?,0.513,0,0.46875,0.015625,468.75,15.625,71518,1920335,215315,?,?,?,69
data_agent,3,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.485164,3.052084,68.401785,95.61653,0.299747,0,0,?,?,?,?,?,?,0.613,0.001,0.578125,0,578.125,0,63298,1920516,215134,?,?,?,59
data_agent,3,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.635138,5.066084,70.726782,96.925109,0.247354,0,0,?,?,?,?,?,?,0.555,0.001,0.4375,0,437.5,0,104066,1920516,215134,?,?,?,107
data_agent,3,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.564165,4.095155,74.716074,95.822922,0.287127,0,0,?,?,?,?,?,?,0.56,0,0.53125,0,531.25,0,130700,1920516,215134,?,?,?,138
data_agent,3,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.670539,4.225101,86.331099,98.343027,0.178887,0,0,?,?,?,?,?,?,0.57,0.001,0.546875,0,546.875,0,12658,1920516,215134,?,?,?,1
data_agent,4,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.679879,3.224388,84.755573,96.616524,0.255922,0,0,?,?,?,?,?,?,0.506,0.001,0.5,0,500,0,12654,1920335,215315,?,?,?,1
data_agent,4,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.505239,1.010884,84.361745,82.099172,0.57895,0,0,?,?,?,?,?,?,0.473,0.001,0.421875,0,421.875,0,12654,1920335,215315,?,?,?,1
data_agent,4,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.685456,5.656769,71.388608,94.901152,0.344202,0,0,?,?,?,?,?,?,0.588,0.001,0.5625,0,562.5,0,194440,1920335,215315,?,?,?,212
data_agent,4,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.744631,5.119122,83.342927,97.681388,0.21662,0,0,?,?,?,?,?,?,0.822,0.001,0.71875,0,718.75,0,13620,1920335,215315,?,?,?,2
data_agent,4,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.480163,3.180258,66.493486,98.026827,0.246064,0,0,?,?,?,?,?,?,0.664,0.001,0.65625,0,656.25,0,45228,1920335,215315,?,?,?,38
data_agent,4,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.612296,3.109207,82.107984,96.607342,0.258182,0,0,?,?,?,?,?,?,0.801,0.001,0.765625,0,765.625,0,12654,1920335,215315,?,?,?,1
data_agent,4,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.710252,4.278125,84.214808,98.332708,0.181374,0,0,?,?,?,?,?,?,0.588,0.001,0.5625,0,562.5,0,12658,1920516,215134,?,?,?,1
data_agent,4,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.578556,3.036593,88.258608,98.630162,0.208083,0,0,?,?,?,?,?,?,0.569,0.001,0.5625,0,562.5,0,13616,1920516,215134,?,?,?,2
data_agent,4,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.413203,1.387987,65.789244,100.54608,0.499397,0,0,?,?,?,?,?,?,0.51,0.001,0.5,0,500,0,113440,1920516,215134,?,?,?,118
data_agent,4,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.456108,1.457762,68.023077,99.520394,0.480481,0,0,?,?,?,?,?,?,0.478,0.001,0.4375,0,437.5,0,64718,1920516,215134,?,?,?,61
data_agent,5,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.677461,3.315383,87.124495,97.299276,0.23112,0,0,?,?,?,?,?,?,0.524,0.002,0.46875,0,468.75,0,12650,1920335,215315,?,?,?,1
data_agent,5,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.60375,3.06438,81.728182,95.98044,0.281933,0,0,?,?,?,?,?,?,0.565,0.001,0.53125,0,531.25,0,12654,1920335,215315,?,?,?,1
data_agent,5,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.766271,5.156782,86.976908,99.034733,0.140396,0,0,?,?,?,?,?,?,0.526,0,0.515625,0,515.625,0,12654,1920335,215315,?,?,?,1
data_agent,5,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.704423,4.258353,84.666175,98.0924,0.193094,0,0,?,?,?,?,?,?,0.53,0.001,0.484375,0,484.375,0,12654,1920335,215315,?,?,?,1
data_agent,5,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.689244,4.242906,86.511366,98.536001,0.171355,0,0,?,?,?,?,?,?,0.538,0.001,0.53125,0,531.25,0,12654,1920335,215315,?,?,?,1
data_agent,5,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.614006,3.185417,78.597572,96.197382,0.275005,0,0,?,?,?,?,?,?,0.559,0,0.53125,0,531.25,0,12658,1920335,215315,?,?,?,1
data_agent,5,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.548293,4.109007,70.727011,96.290217,0.273307,0,0,?,?,?,?,?,?,0.558,0.001,0.5625,0,562.5,0,118442,1920516,215134,?,?,?,123
data_agent,5,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.506498,1.013032,83.136128,83.531343,0.565853,0,0,?,?,?,?,?,?,0.532,0,0.515625,0,515.625,0,12658,1920516,215134,?,?,?,1
data_agent,5,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.364072,1.131238,59.160213,84.29117,0.586317,0,0,?,?,?,?,?,?,0.528,0.001,0.53125,0,531.25,0,53804,1920516,215134,?,?,?,48
data_agent,5,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.599424,3.10329,84.283892,97.045504,0.241955,0,0,?,?,?,?,?,?,0.947,0,0.84375,0,843.75,0,12654,1920516,215134,?,?,?,1
data_agent,6,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.671694,4.271128,85.772892,98.395473,0.177784,0,0,?,?,?,?,?,?,0.709,0.001,0.65625,0,656.25,0,12650,1920335,215315,?,?,?,1
data_agent,6,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.591818,3.064677,83.779781,97.460965,0.226516,0,0,?,?,?,?,?,?,0.606,0.001,0.546875,0,546.875,0,12654,1920335,215315,?,?,?,1
data_agent,6,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.478521,3.012278,68.27248,95.387976,0.33989,0,0,?,?,?,?,?,?,0.501,0.001,0.46875,0,468.75,0,87070,1920335,215315,?,?,?,87
data_agent,6,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.507366,0.987703,83.629902,79.917704,0.602999,0,0,?,?,?,?,?,?,0.53,0.001,0.484375,0.015625,484.375,15.625,12654,1920335,215315,?,?,?,1
data_agent,6,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.568728,1.391353,81.249384,88.618138,0.466227,0,0,?,?,?,?,?,?,0.525,0.001,0.515625,0,515.625,0,12654,1920335,215315,?,?,?,1
data_agent,6,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10598,1178,0.702787,4.222046,88.661129,97.942308,0.207047,0,0,?,?,?,?,?,?,0.609,0,0.59375,0,593.75,0,13620,1920335,215315,?,?,?,2
data_agent,6,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.754789,5.15471,85.287101,98.862989,0.150974,0,0,?,?,?,?,?,?,0.658,0.001,0.578125,0,578.125,0,12654,1920516,215134,?,?,?,1
data_agent,6,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1817,10599,1177,0.647614,3.191981,85.780659,97.603534,0.221898,0,0,?,?,?,?,?,?,0.633,0.001,0.625,0,625,0,12658,1920516,215134,?,?,?,1
data_agent,6,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10599,1177,0.694873,4.297676,82.796756,97.597357,0.222017,0,0,?,?,?,?,?,?,0.595,0.001,0.5625,0,562.5,0,12654,1920516,215134,?,?,?,1
data_agent,6,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10599,1177,0.621103,3.109762,82.804309,96.15435,0.278486,0,0,?,?,?,?,?,?,0.61,0.001,0.609375,0,609.375,0,13616,1920516,215134,?,?,?,2
data_agent,7,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10598,1178,0.428225,2.973915,60.970554,92.761313,0.37359,0,0,?,?,?,?,?,?,0.591,0.001,0.546875,0,546.875,0,145750,1920335,215315,?,?,?,155
data_agent,7,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10598,1178,0.622511,3.140925,81.02427,95.431011,0.299556,0,0,?,?,?,?,?,?,0.67,0.001,0.640625,0,640.625,0,13608,1920335,215315,?,?,?,2
data_agent,7,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10598,1178,0.61132,4.26195,70.586903,95.595977,0.30792,0,0,?,?,?,?,?,?,0.583,0.001,0.515625,0,515.625,0,159778,1920335,215315,?,?,?,171
data_agent,7,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10598,1178,0.487101,2.618109,66.243164,80.657488,0.600895,0,0,?,?,?,?,?,?,0.552,0.001,0.515625,0.015625,515.625,15.625,66406,1920335,215315,?,?,?,63
data_agent,7,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10598,1178,0.642032,3.143606,85.648296,97.308152,0.232376,0,0,?,?,?,?,?,?,0.529,0.001,0.5,0,500,0,12658,1920335,215315,?,?,?,1
data_agent,7,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10598,1178,0.621545,3.122841,82.283241,96.580603,0.259767,0,0,?,?,?,?,?,?,0.55,0,0.53125,0,531.25,0,12658,1920335,215315,?,?,?,1
data_agent,7,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10599,1177,0.803787,5.165463,89.843977,98.920743,0.153866,0,0,?,?,?,?,?,?,0.582,0.001,0.5,0,500,0,13608,1920516,215134,?,?,?,2
data_agent,7,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768244417,20260322.1818,10599,1177,0.567092,3.01988,85.61967,97.31363,0.23176,0,0,?,?,?,?,?,?,0.493,0.001,0.5,0,500,0,12654,1920516,215134,?,?,?,1
