@relation InstanceResultListener

@attribute Key_Dataset {data_agent,data_keyboard,raw_data_agent,raw_data_keyboard}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.RandomForest,weka.classifiers.functions.MultilayerPerceptron,weka.classifiers.meta.AdaBoostM1}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,1116839470751428698,-5990607817048210779,-1178107808933117974}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 219\nSize of the tree: 437\n','Number of leaves: 227\nSize of the tree: 453\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 240\nSize of the tree: 479\n','Number of leaves: 280\nSize of the tree: 559\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 222\nSize of the tree: 443\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 300\nSize of the tree: 599\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 571\nSize of the tree: 1141\n','Number of leaves: 599\nSize of the tree: 1197\n','Number of leaves: 583\nSize of the tree: 1165\n','Number of leaves: 562\nSize of the tree: 1123\n','Number of leaves: 544\nSize of the tree: 1087\n','Number of leaves: 581\nSize of the tree: 1161\n','Number of leaves: 538\nSize of the tree: 1075\n','Number of leaves: 627\nSize of the tree: 1253\n','Number of leaves: 613\nSize of the tree: 1225\n','Number of leaves: 595\nSize of the tree: 1189\n','Number of leaves: 591\nSize of the tree: 1181\n','Number of leaves: 559\nSize of the tree: 1117\n','Number of leaves: 573\nSize of the tree: 1145\n','Number of leaves: 555\nSize of the tree: 1109\n','Number of leaves: 563\nSize of the tree: 1125\n','Number of leaves: 598\nSize of the tree: 1195\n','Number of leaves: 650\nSize of the tree: 1299\n','Number of leaves: 557\nSize of the tree: 1113\n','Number of leaves: 626\nSize of the tree: 1251\n','Number of leaves: 636\nSize of the tree: 1271\n','Number of leaves: 590\nSize of the tree: 1179\n','Number of leaves: 602\nSize of the tree: 1203\n','Number of leaves: 597\nSize of the tree: 1193\n','Number of leaves: 601\nSize of the tree: 1201\n','Number of leaves: 548\nSize of the tree: 1095\n','Number of leaves: 625\nSize of the tree: 1249\n','Number of leaves: 527\nSize of the tree: 1053\n','Number of leaves: 587\nSize of the tree: 1173\n','Number of leaves: 596\nSize of the tree: 1191\n','Number of leaves: 611\nSize of the tree: 1221\n','Number of leaves: 618\nSize of the tree: 1235\n','Number of leaves: 588\nSize of the tree: 1175\n','Number of leaves: 561\nSize of the tree: 1121\n','Number of leaves: 547\nSize of the tree: 1093\n','Number of leaves: 631\nSize of the tree: 1261\n','Number of leaves: 600\nSize of the tree: 1199\n','Number of leaves: 572\nSize of the tree: 1143\n','Number of leaves: 617\nSize of the tree: 1233\n','Number of leaves: 623\nSize of the tree: 1245\n','Number of leaves: 578\nSize of the tree: 1155\n','Number of leaves: 603\nSize of the tree: 1205\n','Number of leaves: 580\nSize of the tree: 1159\n','Number of leaves: 616\nSize of the tree: 1231\n','Number of leaves: 632\nSize of the tree: 1263\n','Number of leaves: 629\nSize of the tree: 1257\n','Number of leaves: 586\nSize of the tree: 1171\n','Number of leaves: 593\nSize of the tree: 1185\n','Number of leaves: 633\nSize of the tree: 1265\n','Number of leaves: 630\nSize of the tree: 1259\n','Number of leaves: 589\nSize of the tree: 1177\n','Number of leaves: 567\nSize of the tree: 1133\n','Number of leaves: 670\nSize of the tree: 1339\n','Number of leaves: 570\nSize of the tree: 1139\n','Number of leaves: 605\nSize of the tree: 1209\n','Number of leaves: 639\nSize of the tree: 1277\n','Number of leaves: 568\nSize of the tree: 1135\n','Number of leaves: 564\nSize of the tree: 1127\n','Number of leaves: 551\nSize of the tree: 1101\n','Number of leaves: 614\nSize of the tree: 1227\n','Number of leaves: 553\nSize of the tree: 1105\n','Number of leaves: 647\nSize of the tree: 1293\n','Number of leaves: 594\nSize of the tree: 1187\n','Number of leaves: 565\nSize of the tree: 1129\n','Number of leaves: 585\nSize of the tree: 1169\n','Number of leaves: 579\nSize of the tree: 1157\n','Number of leaves: 610\nSize of the tree: 1219\n','Number of leaves: 604\nSize of the tree: 1207\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 217\nSize of the tree: 433\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 173\nSize of the tree: 345\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 287\nSize of the tree: 573\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 540\nSize of the tree: 1079\n','Number of leaves: 529\nSize of the tree: 1057\n','Number of leaves: 506\nSize of the tree: 1011\n','Number of leaves: 541\nSize of the tree: 1081\n','Number of leaves: 582\nSize of the tree: 1163\n','Number of leaves: 532\nSize of the tree: 1063\n','Number of leaves: 577\nSize of the tree: 1153\n','Number of leaves: 492\nSize of the tree: 983\n','Number of leaves: 521\nSize of the tree: 1041\n','Number of leaves: 584\nSize of the tree: 1167\n','Number of leaves: 552\nSize of the tree: 1103\n','Number of leaves: 531\nSize of the tree: 1061\n','Number of leaves: 474\nSize of the tree: 947\n','Number of leaves: 518\nSize of the tree: 1035\n','Number of leaves: 534\nSize of the tree: 1067\n','Number of leaves: 482\nSize of the tree: 963\n','Number of leaves: 491\nSize of the tree: 981\n','Number of leaves: 606\nSize of the tree: 1211\n','Number of leaves: 525\nSize of the tree: 1049\n','Number of leaves: 539\nSize of the tree: 1077\n','Number of leaves: 511\nSize of the tree: 1021\n','Number of leaves: 486\nSize of the tree: 971\n','Number of leaves: 558\nSize of the tree: 1115\n','Number of leaves: 556\nSize of the tree: 1111\n','Number of leaves: 514\nSize of the tree: 1027\n','Number of leaves: 498\nSize of the tree: 995\n','Number of leaves: 515\nSize of the tree: 1029\n','Number of leaves: 522\nSize of the tree: 1043\n','Number of leaves: 501\nSize of the tree: 1001\n','Number of leaves: 487\nSize of the tree: 973\n','Number of leaves: 476\nSize of the tree: 951\n','Number of leaves: 528\nSize of the tree: 1055\n','Number of leaves: 510\nSize of the tree: 1019\n','Number of leaves: 550\nSize of the tree: 1099\n','Number of leaves: 520\nSize of the tree: 1039\n','Number of leaves: 536\nSize of the tree: 1071\n','Number of leaves: 478\nSize of the tree: 955\n','Number of leaves: 546\nSize of the tree: 1091\n','Number of leaves: 526\nSize of the tree: 1051\n','Number of leaves: 466\nSize of the tree: 931\n','Number of leaves: 517\nSize of the tree: 1033\n','Number of leaves: 554\nSize of the tree: 1107\n','Number of leaves: 523\nSize of the tree: 1045\n','Number of leaves: 530\nSize of the tree: 1059\n','Number of leaves: 533\nSize of the tree: 1065\n','Number of leaves: 608\nSize of the tree: 1215\n','Number of leaves: 508\nSize of the tree: 1015\n','Number of leaves: 505\nSize of the tree: 1009\n','Number of leaves: 484\nSize of the tree: 967\n','Number of leaves: 569\nSize of the tree: 1137\n','Number of leaves: 560\nSize of the tree: 1119\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
data_agent,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1085,92,0,92.183517,7.816483,0,0.814236,0.051023,0.188603,22.863022,56.473251,1502.426954,27193.278557,-25690.851602,1.276488,23.10389,-21.827402,1156.015202,0.982171,76.943188,0.984813,843,0.186916,60,0.813084,261,0.015187,13,0.933555,0.984813,0.958499,0.840847,0.933892,0.956071,0.921835,0.138719,0.861281,0.078165,0.919723,0.921835,0.918881,0.829399,0.933081,0.911064,0.851239,0.921835,0.423,0.001,0.40625,0,406.25,0,136966,1835671,205665,95.242141,30.118946,'Number of leaves: 301\nSize of the tree: 601\n',601,301,301,?
data_agent,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1089,88,0,92.523364,7.476636,0,0.825671,0.05153,0.184282,23.090482,55.179345,1502.426954,38923.210104,-37420.78315,1.276488,33.069847,-31.793359,1166.167056,0.990796,77.618885,0.984813,843,0.140187,45,0.859813,276,0.015187,13,0.949324,0.984813,0.966743,0.873974,0.947949,0.966469,0.925234,0.105671,0.894329,0.074766,0.922515,0.925234,0.92301,0.850851,0.939862,0.910958,0.848056,0.925234,0.422,0.001,0.390625,0,390.625,0,122314,1835671,205665,95.157179,30.161427,'Number of leaves: 268\nSize of the tree: 535\n',535,268,268,?
data_agent,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1082,96,0,91.850594,8.149406,0,0.81126,0.054974,0.191681,24.64085,57.413832,1502.88712,37910.064882,-36407.177761,1.275796,32.181719,-30.905923,1148.376698,0.974853,76.411374,0.97783,838,0.140187,45,0.859813,276,0.02217,19,0.949037,0.97783,0.963218,0.860816,0.936261,0.962216,0.918506,0.106446,0.893554,0.081494,0.916104,0.918506,0.916681,0.836935,0.930716,0.900556,0.837486,0.918506,0.378,0.001,0.375,0,375,0,116986,1835498,205838,94.482173,31.366723,'Number of leaves: 256\nSize of the tree: 511\n',511,256,256,?
data_agent,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1090,88,0,92.529711,7.470289,0,0.824866,0.052498,0.185562,23.531002,55.580982,1502.88712,26115.715786,-24612.828665,1.275796,22.169538,-20.893743,1155.182753,0.980631,76.864239,0.989498,848,0.140187,45,0.859813,276,0.010502,9,0.949608,0.989498,0.969143,0.883002,0.945688,0.964346,0.925297,0.105616,0.894384,0.074703,0.922892,0.925297,0.922468,0.855392,0.938716,0.908248,0.842365,0.925297,0.408,0.001,0.40625,0,406.25,0,114766,1835498,205838,96.264856,36.396435,'Number of leaves: 251\nSize of the tree: 501\n',501,251,251,?
data_agent,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1080,98,0,91.680815,8.319185,0,0.801575,0.060166,0.192317,26.967894,57.604344,1502.88712,25076.297015,-23573.409894,1.275796,21.287179,-20.011384,1119.778376,0.950576,74.508482,0.985998,845,0.190031,61,0.809969,260,0.014002,12,0.932671,0.985998,0.958593,0.840987,0.947024,0.965611,0.916808,0.141514,0.858486,0.083192,0.915074,0.916808,0.913423,0.82379,0.943228,0.913122,0.83472,0.916808,0.458,0.001,0.453125,0,453.125,0,87682,1835498,205838,96.859083,40.258913,'Number of leaves: 190\nSize of the tree: 379\n',379,190,190,?
data_agent,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1079,99,0,91.595925,8.404075,0,0.798854,0.056841,0.192312,25.450717,57.534054,1505.775932,25078.809948,-23573.034017,1.278248,21.289312,-20.011065,1132.59797,0.961458,75.2169,0.985981,844,0.204969,66,0.795031,256,0.014019,12,0.927473,0.985981,0.955832,0.830299,0.936698,0.963771,0.915959,0.15187,0.84813,0.084041,0.91363,0.915959,0.912305,0.817001,0.933609,0.912532,0.83934,0.915959,0.446,0.001,0.4375,0,437.5,0,103222,1835498,205838,95.925297,36.290323,'Number of leaves: 225\nSize of the tree: 449\n',449,225,225,?
data_agent,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1064,114,0,90.322581,9.677419,0,0.774562,0.06185,0.210767,27.693592,63.055,1505.775932,46547.369048,-45041.593116,1.278248,39.513896,-38.235648,1091.278764,0.926383,72.472852,0.975467,835,0.167702,54,0.832298,268,0.024533,21,0.939258,0.975467,0.95702,0.836662,0.924697,0.955327,0.903226,0.127025,0.872975,0.096774,0.89856,0.903226,0.899581,0.806161,0.917386,0.881823,0.802937,0.903226,0.431,0.001,0.4375,0,437.5,0,113434,1835498,205838,93.803056,32.236842,'Number of leaves: 248\nSize of the tree: 495\n',495,248,248,?
data_agent,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1067,111,0,90.57725,9.42275,0,0.785069,0.061266,0.20111,27.43182,60.166002,1505.775932,34727.324368,-33221.548436,1.278248,29.479902,-28.201654,1116.846248,0.948087,74.170813,0.964953,826,0.142857,46,0.857143,276,0.035047,30,0.947248,0.964953,0.956019,0.835542,0.950352,0.969084,0.905772,0.10931,0.89069,0.094228,0.904187,0.905772,0.904434,0.810948,0.943357,0.899914,0.814929,0.905772,0.43,0,0.421875,0,421.875,0,105886,1835498,205838,95.755518,38.009338,'Number of leaves: 231\nSize of the tree: 461\n',461,231,231,?
data_agent,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1071,106,0,90.994053,9.005947,0,0.785117,0.05933,0.201727,26.586478,60.404896,1502.158534,33666.689421,-32164.530887,1.27626,28.603814,-27.327554,1105.986412,0.939666,73.626477,0.982477,841,0.202492,65,0.797508,256,0.017523,15,0.928256,0.982477,0.954597,0.825138,0.927206,0.951659,0.909941,0.150837,0.849163,0.090059,0.906557,0.909941,0.906156,0.807269,0.924451,0.892703,0.823109,0.909941,0.444,0,0.421875,0,421.875,0,119650,1835671,205665,94.647409,29.82158,'Number of leaves: 262\nSize of the tree: 523\n',523,262,262,?
data_agent,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1083,94,0,92.013594,7.986406,0,0.811701,0.055686,0.190071,24.95319,56.914517,1502.158534,29353.990044,-27851.83151,1.27626,24.939669,-23.663408,1141.22971,0.969609,75.972654,0.98715,845,0.161994,52,0.838006,269,0.01285,11,0.942029,0.98715,0.964062,0.863078,0.940035,0.961446,0.920136,0.121395,0.878605,0.079864,0.917317,0.920136,0.916477,0.838777,0.933806,0.904157,0.836182,0.920136,0.427,0,0.421875,0,421.875,0,103666,1835671,205665,94.902294,30.819881,'Number of leaves: 226\nSize of the tree: 451\n',451,226,226,?
data_agent,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1093,84,0,92.863212,7.136788,0,0.832951,0.052881,0.178672,23.695565,53.499675,1502.426954,29288.785663,-27786.358708,1.276488,24.88427,-23.607781,1173.881448,0.99735,78.132347,0.98715,845,0.143302,46,0.856698,275,0.01285,11,0.948373,0.98715,0.967373,0.876257,0.948655,0.96199,0.928632,0.107497,0.892503,0.071368,0.926275,0.928632,0.926394,0.855855,0.941579,0.911465,0.855346,0.928632,0.432,0.001,0.4375,0,437.5,0,109438,1835671,205665,96.601529,37.404418,'Number of leaves: 239\nSize of the tree: 477\n',477,239,239,?
data_agent,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1067,110,0,90.654206,9.345794,0,0.77503,0.064899,0.203363,29.080978,60.892825,1502.426954,21933.832116,-20431.405161,1.276488,18.635371,-17.358883,1082.682654,0.919866,72.062249,0.98715,845,0.211838,68,0.788162,253,0.01285,11,0.92552,0.98715,0.955342,0.827805,0.929468,0.952649,0.906542,0.157745,0.842255,0.093458,0.901899,0.906542,0.901273,0.803775,0.925423,0.889621,0.810813,0.906542,0.412,0.001,0.421875,0,421.875,0,88126,1835671,205665,96.17672,38.827528,'Number of leaves: 191\nSize of the tree: 381\n',381,191,191,?
data_agent,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1082,96,0,91.850594,8.149406,0,0.809182,0.054943,0.193322,24.627106,57.905223,1502.88712,33627.43415,-32124.547029,1.275796,28.546209,-27.270413,1134.494604,0.963068,75.487679,0.984831,844,0.149533,48,0.850467,273,0.015169,13,0.946188,0.984831,0.965123,0.867399,0.942955,0.963822,0.918506,0.112886,0.887114,0.081494,0.91597,0.918506,0.915476,0.839647,0.934257,0.902406,0.831185,0.918506,0.41,0.001,0.390625,0.015625,390.625,15.625,117430,1835498,205838,95.16129,32.809847,'Number of leaves: 257\nSize of the tree: 513\n',513,257,257,?
data_agent,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1082,96,0,91.850594,8.149406,0,0.807945,0.056571,0.189224,25.357442,56.679524,1502.6187,13299.180682,-11796.561982,1.275568,11.289627,-10.014059,1142.795543,0.970115,76.053595,0.98133,841,0.174455,56,0.825545,265,0.01867,16,0.93757,0.98133,0.958951,0.842947,0.949354,0.968453,0.918506,0.130319,0.869681,0.081494,0.916586,0.918506,0.915669,0.827056,0.9472,0.921211,0.841504,0.918506,0.478,0.003,0.484375,0,484.375,0,98338,1835498,205838,95.500849,30.28438,'Number of leaves: 214\nSize of the tree: 427\n',427,214,214,?
data_agent,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1080,98,0,91.680815,8.319185,0,0.801958,0.058174,0.193339,26.076092,57.912155,1502.6187,22956.118653,-21453.499953,1.275568,19.487367,-18.2118,1123.212835,0.953491,74.750356,0.985998,845,0.186916,60,0.813084,261,0.014002,12,0.933702,0.985998,0.959137,0.843196,0.933,0.96075,0.916808,0.139205,0.860795,0.083192,0.91382,0.916808,0.912802,0.824342,0.930677,0.905961,0.834329,0.916808,1.39,0.004,1.375,0,1375,0,100114,1835498,205838,95.585739,37.372666,'Number of leaves: 218\nSize of the tree: 435\n',435,218,218,?
data_agent,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1070,108,0,90.831919,9.168081,0,0.78173,0.062958,0.200916,28.189403,60.107973,1505.775932,29385.995443,-27880.219511,1.278248,24.945667,-23.667419,1096.975063,0.931218,72.851149,0.984813,843,0.195652,63,0.804348,259,0.015187,13,0.930464,0.984813,0.956867,0.834607,0.936905,0.961757,0.908319,0.146019,0.853981,0.091681,0.905149,0.908319,0.904105,0.810537,0.92895,0.897954,0.813325,0.908319,1.613,0.002,1.546875,0.015625,1546.875,15.625,93898,1835498,205838,96.349745,38.7309,'Number of leaves: 204\nSize of the tree: 407\n',407,204,204,?
data_agent,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1078,100,0,91.511036,8.488964,0,0.801206,0.056264,0.194819,25.192222,58.283998,1505.775932,42183.454681,-40677.67875,1.278248,35.809384,-34.531136,1135.460367,0.963888,75.406994,0.981308,840,0.164596,53,0.835404,269,0.018692,16,0.940649,0.981308,0.960549,0.849935,0.945386,0.965709,0.91511,0.12361,0.87639,0.08489,0.911864,0.91511,0.91232,0.826878,0.936847,0.902245,0.828593,0.91511,1.567,0.003,1.53125,0,1531.25,0,111658,1835498,205838,95.500849,36.184211,'Number of leaves: 244\nSize of the tree: 487\n',487,244,244,?
data_agent,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10598,1178,1083,95,0,91.935484,8.064516,0,0.814633,0.053088,0.189245,23.770297,56.616425,1505.775932,33618.109148,-32112.333216,1.278248,28.538293,-27.260045,1162.212478,0.986598,77.183627,0.981308,840,0.118012,38,0.881988,284,0.018692,16,0.95672,0.981308,0.968858,0.883114,0.951829,0.969767,0.919355,0.090718,0.909282,0.080645,0.916695,0.919355,0.917444,0.849539,0.943509,0.907993,0.8299,0.919355,1.333,0.003,1.25,0.015625,1250,15.625,124534,1835498,205838,95.24618,30.814941,'Number of leaves: 273\nSize of the tree: 545\n',545,273,273,?
data_agent,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1073,104,0,91.163976,8.836024,0,0.791856,0.059066,0.201456,26.467423,60.321692,1502.426954,29405.322457,-27902.895502,1.276488,24.983282,-23.706793,1108.86608,0.942112,73.804991,0.982477,841,0.17134,55,0.82866,266,0.017523,15,0.938616,0.982477,0.960046,0.847377,0.928693,0.954096,0.91164,0.128874,0.871126,0.08836,0.907612,0.91164,0.90801,0.820908,0.926369,0.891735,0.818585,0.91164,1.342,0.003,1.265625,0.015625,1265.625,15.625,105442,1835671,205665,94.562447,30.458794,'Number of leaves: 230\nSize of the tree: 459\n',459,230,230,?
data_agent,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1083,94,0,92.013594,7.986406,0,0.812625,0.055005,0.190142,24.647497,56.934123,1502.426954,27206.866512,-25704.439558,1.276488,23.115435,-21.838946,1142.793563,0.970938,76.06317,0.985981,844,0.152648,49,0.847352,272,0.014019,12,0.945129,0.985981,0.965123,0.867408,0.944293,0.963215,0.920136,0.114901,0.885099,0.079864,0.916756,0.920136,0.917137,0.841206,0.937518,0.90496,0.835577,0.920136,1.251,0.003,1.234375,0,1234.375,0,111214,1835671,205665,94.902294,29.779099,'Number of leaves: 243\nSize of the tree: 485\n',485,243,243,?
data_agent,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1086,91,0,92.268479,7.731521,0,0.820379,0.054158,0.186084,24.26799,55.718878,1502.426954,32519.829668,-31017.402713,1.276488,27.629422,-26.352933,1162.362237,0.987563,77.365641,0.977804,837,0.149533,48,0.850467,273,0.022196,19,0.945763,0.977804,0.961516,0.854081,0.944902,0.964145,0.922685,0.112525,0.887475,0.077315,0.920657,0.922685,0.920931,0.838156,0.941368,0.913634,0.851764,0.922685,1.292,0.003,1.21875,0,1218.75,0,112990,1835671,205665,96.516568,37.531861,'Number of leaves: 247\nSize of the tree: 493\n',493,247,247,?
data_agent,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20260319.2008,10599,1177,1073,104,0,91.163976,8.836024,0,0.791612,0.058125,0.199218,26.045544,59.651778,1502.426954,35790.072097,-34287.645142,1.276488,30.407878,-29.131389,1124.211174,0.95515,74.826345,0.978972,838,0.183801,59,0.816199,262,0.021028,18,0.934225,0.978972,0.956075,0.831716,0.936852,0.962595,0.91164,0.137573,0.862427,0.08836,0.908168,0.91164,0.908392,0.813011,0.934076,0.901298,0.826864,0.91164,1.314,0.003,1.28125,0,1281.25,0,113434,1835671,205665,94.817332,32.158029,'Number of leaves: 248\nSize of the tree: 495\n',495,248,248,?
