@RELATION raw_data_agent

@ATTRIBUTE x_position NUMERIC
@ATTRIBUTE y_position NUMERIC
@ATTRIBUTE x_velocity NUMERIC
@ATTRIBUTE y_velocity NUMERIC
@ATTRIBUTE angle NUMERIC
@ATTRIBUTE angular_velocity NUMERIC
@ATTRIBUTE left_leg_contact NUMERIC
@ATTRIBUTE right_leg_contact NUMERIC
@ATTRIBUTE action {0,1,2,3}
@ATTRIBUTE next_reward NUMERIC

@DATA
0.064484216,0.57400596,-0.018450545,0.00019993853,0.046883535,-0.0573636,0.0,0.0,0,0.253265
0.06427059,0.57391125,-0.018450495,-0.00412075,0.044015374,-0.057363547,0.0,0.0,0,0.169771
0.06405707,0.5737195,-0.018450448,-0.008441438,0.041147206,-0.0573635,0.0,0.0,0,0.103466
0.063843444,0.5734306,-0.018450404,-0.012762127,0.038279045,-0.057363443,0.0,0.0,0,0.056511
0.06362991,0.57304466,-0.018450364,-0.017082814,0.035410874,-0.0573634,0.0,0.0,0,0.025801
0.06341629,0.57256156,-0.018450325,-0.021403503,0.032542724,-0.057363372,0.0,0.0,0,0.006973
0.06320276,0.57198143,-0.01845029,-0.025724195,0.029674567,-0.05736333,0.0,0.0,0,-0.003629
0.06298914,0.57130426,-0.018450256,-0.030044883,0.026806397,-0.057363283,0.0,0.0,0,-0.008624
0.06277561,0.5705299,-0.018450228,-0.034365572,0.023938242,-0.057363212,0.0,0.0,0,-0.009782
0.06256199,0.5696585,-0.018450202,-0.038686264,0.02107009,-0.057363182,0.0,0.0,0,-0.008264
0.062348366,0.56869,-0.01845018,-0.043006953,0.018201932,-0.05736316,0.0,0.0,0,-0.004854
0.06213484,0.56762433,-0.01845016,-0.047327645,0.015333768,-0.057363134,0.0,0.0,0,-0.000093
0.061921217,0.5664617,-0.018450143,-0.051648334,0.012465625,-0.057363115,0.0,0.0,1,-0.536056
0.061639976,0.56519604,-0.02694025,-0.056241415,0.0112989,-0.023334447,0.0,0.0,2,1.821954
0.061371613,0.56442004,-0.025743406,-0.03447843,0.01021178,-0.021742322,0.0,0.0,0,-0.154932
0.061103154,0.56354696,-0.025743406,-0.03879853,0.009124667,-0.021742297,0.0,0.0,0,-0.157590
0.060834788,0.5625766,-0.025743406,-0.043118637,0.008037532,-0.021742312,0.0,0.0,0,-0.157752
0.06056633,0.5615092,-0.025743404,-0.047438737,0.0069504105,-0.021742318,0.0,0.0,0,-0.155987
0.060297966,0.56034446,-0.025743404,-0.051758833,0.0058632805,-0.021742322,0.0,0.0,2,1.652963
0.05993824,0.559875,-0.034457047,-0.020856945,0.0043684305,-0.029897045,0.0,0.0,0,-0.030105
0.059578516,0.55930847,-0.034457043,-0.025177132,0.0028735755,-0.029897025,0.0,0.0,0,-0.049027
0.059218787,0.5586448,-0.03445704,-0.02949732,0.0013787177,-0.02989702,0.0,0.0,0,-0.086402
0.05885916,0.5578838,-0.03445704,-0.033817504,-0.00011614027,-0.029897025,0.0,0.0,0,-0.372254
0.058499433,0.5570258,-0.03445704,-0.03813769,-0.0016109894,-0.029897025,0.0,0.0,0,-0.378962
0.058139704,0.5560705,-0.03445704,-0.04245788,-0.0031058337,-0.029897014,0.0,0.0,0,-0.382916
0.05777998,0.5550181,-0.03445704,-0.046778064,-0.0046006804,-0.029897,0.0,0.0,0,-0.384588
0.057420254,0.55386853,-0.03445704,-0.051098254,-0.006095537,-0.02989699,0.0,0.0,2,3.315965
0.05719919,0.5535754,-0.021231787,-0.013034265,-0.0069672433,-0.017433826,0.0,0.0,1,-0.934450
0.05689802,0.5531967,-0.031266447,-0.016822578,-0.005827971,0.022785245,0.0,0.0,0,-0.059582
0.056596853,0.55272096,-0.03126645,-0.021142688,-0.0046887007,0.022785265,0.0,0.0,0,-0.083916
0.05629568,0.552148,-0.031266455,-0.025462797,-0.0035494196,0.02278528,0.0,0.0,0,-0.102164
0.05599451,0.5514778,-0.03126646,-0.029782904,-0.0024101487,0.022785261,0.0,0.0,0,-0.115247
0.05569334,0.55071044,-0.031266455,-0.03410301,-0.001270879,0.022785276,0.0,0.0,0,-0.124070
0.05539217,0.5498459,-0.03126646,-0.038423114,-0.0001316095,0.022785274,0.0,0.0,0,-0.331018
0.055091,0.5488842,-0.031266455,-0.04274322,0.0010076504,0.022785239,0.0,0.0,0,-0.359998
0.05478983,0.5478253,-0.03126645,-0.047063332,0.0021469123,0.022785258,0.0,0.0,0,-0.360492
0.05448866,0.5466692,-0.031266455,-0.051383443,0.0032861817,0.022785265,0.0,0.0,2,0.621735
0.05401268,0.54627556,-0.047938973,-0.017491989,0.0036255615,0.0067876354,0.0,0.0,3,1.135179
0.05363388,0.54577917,-0.035752885,-0.0220595,0.0015248505,-0.0420142,0.0,0.0,0,-0.084430
0.05325508,0.5451856,-0.035752885,-0.026379867,-0.0005758565,-0.042014193,0.0,0.0,0,-0.407008
0.052876282,0.5444949,-0.035752885,-0.030700237,-0.0026765603,-0.042014174,0.0,0.0,0,-0.420203
0.052497484,0.5437071,-0.035752885,-0.03502061,-0.0047772704,-0.04201416,0.0,0.0,0,-0.429628
0.05211859,0.54282206,-0.03575289,-0.03934098,-0.0068779765,-0.04201416,0.0,0.0,0,-0.435910
0.05173979,0.5418399,-0.035752892,-0.043661352,-0.008978688,-0.04201414,0.0,0.0,0,-0.439563
0.051360987,0.5407606,-0.035752896,-0.04798172,-0.011079395,-0.04201414,0.0,0.0,0,-0.441083
0.05098219,0.5395842,-0.0357529,-0.05230209,-0.0131801,-0.042014115,0.0,0.0,2,2.351358
0.050613116,0.53955394,-0.03477279,-0.0013639908,-0.015286092,-0.04211978,0.0,0.0,0,-0.237971
0.05024414,0.5394266,-0.034772795,-0.005684362,-0.017392086,-0.04211978,0.0,0.0,0,-0.279743
0.04987507,0.53920215,-0.034772806,-0.010004733,-0.019498078,-0.042119786,0.0,0.0,0,-0.317630
0.049505997,0.53888047,-0.034772817,-0.014325104,-0.021604067,-0.042119768,0.0,0.0,0,-0.350372
0.04913702,0.5384617,-0.034772824,-0.018645475,-0.023710065,-0.042119734,0.0,0.0,1,-1.146483
0.048677254,0.53795534,-0.046150405,-0.02250014,-0.023533974,0.0035217437,0.0,0.0,0,-0.121616
0.048217583,0.53735185,-0.046150405,-0.026820147,-0.0233579,0.003521758,0.0,0.0,0,-0.138117
0.047757912,0.5366512,-0.046150405,-0.03114015,-0.023181811,0.0035217642,0.0,0.0,0,-0.151509
0.047298145,0.5358532,-0.046150405,-0.03546015,-0.023005728,0.003521771,0.0,0.0,0,-0.162041
0.046838474,0.53495806,-0.04615041,-0.03978015,-0.022829644,0.0035217844,0.0,0.0,0,-0.169982
0.046378803,0.53396577,-0.046150405,-0.044100154,-0.022653565,0.003521764,0.0,0.0,0,-0.175629
0.04591904,0.5328762,-0.04615041,-0.048420157,-0.022477478,0.0035217733,0.0,0.0,0,-0.179273
0.045459367,0.53168947,-0.04615041,-0.052740164,-0.02230139,0.0035217695,0.0,0.0,0,-0.181181
0.044999696,0.53040546,-0.04615041,-0.057060167,-0.022125319,0.0035217511,0.0,0.0,0,-0.181597
0.044540025,0.5290244,-0.04615041,-0.061380167,-0.021949235,0.0035217225,0.0,0.0,0,-0.180723
0.044080257,0.5275461,-0.04615041,-0.065700166,-0.021773145,0.0035217255,0.0,0.0,0,-0.178753
0.043620586,0.52597064,-0.046150412,-0.07002017,-0.021597074,0.0035217036,0.0,0.0,0,-0.175836
0.043160915,0.5242979,-0.046150412,-0.07434017,-0.021420993,0.0035216964,0.0,0.0,0,-0.172108
0.042701147,0.522528,-0.046150412,-0.07866017,-0.021244906,0.0035216983,0.0,0.0,0,-0.167695
0.042241476,0.520661,-0.04615041,-0.08298017,-0.021068823,0.0035216897,0.0,0.0,0,-0.162668
0.041781805,0.51869667,-0.04615041,-0.087300174,-0.02089275,0.003521689,0.0,0.0,0,-0.157130
0.04132204,0.5166352,-0.04615041,-0.09162019,-0.020716667,0.003521676,0.0,0.0,0,-0.151143
0.04086237,0.5144765,-0.046150412,-0.095940195,-0.02054059,0.003521686,0.0,0.0,0,-0.144766
0.0404027,0.51222056,-0.046150412,-0.10026019,-0.0203645,0.0035216878,0.0,0.0,0,-0.138058
0.03994303,0.5098675,-0.04615041,-0.104580194,-0.020188423,0.0035217036,0.0,0.0,0,-0.131039
0.03948326,0.50741714,-0.04615041,-0.1089002,-0.020012349,0.003521725,0.0,0.0,0,-0.123766
0.03902359,0.50486964,-0.04615041,-0.1132202,-0.019836264,0.003521721,0.0,0.0,0,-0.116265
0.03856392,0.5022249,-0.04615041,-0.1175402,-0.019660182,0.003521699,0.0,0.0,0,-0.108568
0.038104154,0.49948305,-0.04615041,-0.12186022,-0.019484086,0.0035216876,0.0,0.0,0,-0.100680
0.037644483,0.4966439,-0.046150405,-0.12618022,-0.019308005,0.0035216794,0.0,0.0,0,-0.092639
0.037184812,0.49370757,-0.046150405,-0.13050023,-0.01913192,0.003521674,0.0,0.0,0,-0.084464
0.036725044,0.4906741,-0.046150405,-0.13482022,-0.018955842,0.0035216738,0.0,0.0,0,-0.076150
0.036265373,0.48754334,-0.0461504,-0.13914022,-0.018779764,0.0035216697,0.0,0.0,0,-0.067730
0.035805702,0.4843154,-0.0461504,-0.14346024,-0.018603677,0.0035217144,0.0,0.0,0,-0.059206
0.03534603,0.48099026,-0.0461504,-0.14778024,-0.018427588,0.0035217186,0.0,0.0,0,-0.050600
0.034886263,0.47756797,-0.0461504,-0.15210025,-0.018251497,0.0035217248,0.0,0.0,0,-0.041898
0.034426592,0.4740484,-0.0461504,-0.15642025,-0.018075408,0.003521715,0.0,0.0,0,-0.033128
0.03396692,0.47043166,-0.0461504,-0.16074024,-0.017899318,0.0035217125,0.0,0.0,0,-0.024309
0.033507157,0.46671784,-0.0461504,-0.16506028,-0.017723229,0.003521718,0.0,0.0,0,-0.015403
0.033047486,0.46290672,-0.0461504,-0.16938028,-0.017547159,0.0035217167,0.0,0.0,0,-0.006449
0.032587815,0.45899844,-0.0461504,-0.17370029,-0.017371079,0.0035217106,0.0,0.0,0,0.002548
0.032128047,0.454993,-0.0461504,-0.17802028,-0.017195001,0.0035217013,0.0,0.0,0,0.011605
0.031668376,0.4508903,-0.0461504,-0.1823403,-0.017018924,0.0035216708,0.0,0.0,3,0.003472
0.031280138,0.44669032,-0.037182055,-0.18668549,-0.018638793,-0.03239721,0.0,0.0,0,-0.154496
0.030891895,0.44239318,-0.037182063,-0.1910057,-0.020258648,-0.032397207,0.0,0.0,0,-0.145150
0.030503655,0.4379989,-0.03718207,-0.19532591,-0.021878507,-0.0323972,0.0,0.0,0,-0.135790
0.030115414,0.43350744,-0.037182078,-0.19964613,-0.023498358,-0.03239718,0.0,0.0,0,-0.126407
0.029727172,0.42891878,-0.037182085,-0.20396636,-0.025118224,-0.032397166,0.0,0.0,0,-0.117003
0.029338932,0.424233,-0.037182096,-0.20828657,-0.026738076,-0.032397147,0.0,0.0,0,-0.107590
0.028950691,0.41945007,-0.037182104,-0.21260682,-0.02835793,-0.032397147,0.0,0.0,0,-0.098149
0.02856245,0.41456997,-0.037182115,-0.21692705,-0.029977778,-0.032397144,0.0,0.0,0,-0.088694
0.02817421,0.40959263,-0.03718213,-0.22124727,-0.031597637,-0.032397136,0.0,0.0,0,-0.079240
0.027785968,0.40451825,-0.03718214,-0.2255675,-0.033217497,-0.032397144,0.0,0.0,0,-0.069750
0.027397728,0.3993466,-0.037182152,-0.22988771,-0.03483735,-0.032397136,0.0,0.0,0,-0.060271
0.027009487,0.3940779,-0.037182163,-0.23420791,-0.036457203,-0.032397117,0.0,0.0,0,-0.050761
0.026621247,0.3887119,-0.037182175,-0.23852812,-0.038077064,-0.032397125,0.0,0.0,0,-0.041262
0.026233006,0.38324884,-0.03718219,-0.24284835,-0.039696924,-0.03239711,0.0,0.0,0,-0.031731
0.025844764,0.37768853,-0.0371822,-0.24716857,-0.041316777,-0.03239711,0.0,0.0,0,-0.022196
0.025456524,0.37203097,-0.037182212,-0.25148878,-0.042936623,-0.03239709,0.0,0.0,0,-0.012666
0.025068283,0.36627632,-0.037182223,-0.255809,-0.044556484,-0.032397088,0.0,0.0,0,-0.003125
0.024680138,0.36042452,-0.037182234,-0.26012924,-0.04617634,-0.0323971,0.0,0.0,0,0.006431
0.024291897,0.35447553,-0.03718225,-0.26444945,-0.04779619,-0.03239704,0.0,0.0,0,0.015985
0.023903657,0.3484294,-0.037182264,-0.26876968,-0.04941605,-0.032397516,0.0,0.0,0,0.025557
0.023515414,0.34228608,-0.03718228,-0.27308986,-0.051035922,-0.032397505,0.0,0.0,2,5.407420
0.023014164,0.33743164,-0.047738697,-0.21583626,-0.053395905,-0.047199763,0.0,0.0,0,-0.160633
0.022512818,0.33248013,-0.04773873,-0.22015671,-0.055755883,-0.047199752,0.0,0.0,0,-0.151317
0.022011567,0.32743144,-0.04773877,-0.22447719,-0.058115877,-0.04719975,0.0,0.0,0,-0.141984
0.021510314,0.3222856,-0.047738813,-0.22879764,-0.060475856,-0.04719975,0.0,0.0,0,-0.132632
0.021008968,0.31704262,-0.047738854,-0.2331181,-0.06283583,-0.047199745,0.0,0.0,0,-0.123266
0.020507718,0.31170252,-0.0477389,-0.23743859,-0.065195814,-0.047199722,0.0,0.0,0,-0.113880
0.020006467,0.3062653,-0.047738947,-0.24175905,-0.067555815,-0.047199715,0.0,0.0,0,-0.104478
0.019505214,0.30073094,-0.04773899,-0.24607952,-0.069915794,-0.047199704,0.0,0.0,0,-0.095067
0.019003963,0.2950995,-0.047739036,-0.25039998,-0.07227579,-0.047199678,0.0,0.0,2,1.972997
0.018528651,0.28991255,-0.045149956,-0.23064819,-0.07463692,-0.047222577,0.0,0.0,1,-0.154929
0.01796732,0.28462952,-0.05591902,-0.23481035,-0.074842975,-0.0041213995,0.0,0.0,0,0.099421
0.017405987,0.2792493,-0.05591902,-0.2391304,-0.07504903,-0.004121422,0.0,0.0,0,0.108707
0.016844654,0.27377194,-0.05591902,-0.24345039,-0.07525508,-0.0041214013,0.0,0.0,2,3.663126
0.016444016,0.2690139,-0.04041513,-0.21145019,-0.07490953,0.006911064,0.0,0.0,1,0.124498
0.01596489,0.26417086,-0.05026745,-0.21513262,-0.07257838,0.046622973,0.0,0.0,0,0.308197
0.015485764,0.25923058,-0.050267506,-0.21945308,-0.070247225,0.046622977,0.0,0.0,0,0.317457
0.015006637,0.25419325,-0.050267547,-0.22377355,-0.06791609,0.046622977,0.0,0.0,0,0.326751
0.014527512,0.24905878,-0.050267596,-0.22809404,-0.06558493,0.046622965,0.0,0.0,2,2.566789
0.014057159,0.24442185,-0.049315155,-0.2059861,-0.06333366,0.045025285,0.0,0.0,0,0.280032
0.013586712,0.23968786,-0.0493152,-0.21030654,-0.061082404,0.045025263,0.0,0.0,0,0.289269
0.01311636,0.23485667,-0.04931524,-0.21462697,-0.05883115,0.045025233,0.0,0.0,0,0.298528
0.012646007,0.22992833,-0.04931528,-0.21894738,-0.056579884,0.045025185,0.0,0.0,2,3.447543
0.012364006,0.22561134,-0.031231996,-0.19175409,-0.053582028,0.059957393,0.0,0.0,0,0.315497
0.012082005,0.22119728,-0.031232053,-0.19607483,-0.050584156,0.059957337,0.0,0.0,0,0.324952
0.011800003,0.21668616,-0.031232113,-0.2003956,-0.047586296,0.059957296,0.0,0.0,0,0.334428
0.011518002,0.21207799,-0.031232169,-0.20471635,-0.04458842,0.05995726,0.0,0.0,0,0.343920
0.011236,0.20737268,-0.031232223,-0.2090371,-0.041590564,0.05995723,0.0,0.0,2,6.380405
0.010884094,0.20409702,-0.037697352,-0.14551887,-0.039111327,0.049584832,0.0,0.0,0,0.167964
0.010532284,0.20072423,-0.037697386,-0.1498394,-0.03663208,0.049584802,0.0,0.0,0,0.176938
0.010180378,0.19725424,-0.037697416,-0.15415992,-0.03415284,0.049584784,0.0,0.0,0,0.185952
0.0098284725,0.19368719,-0.037697442,-0.15848044,-0.03167359,0.04958478,0.0,0.0,0,0.195023
0.009476567,0.190023,-0.03769747,-0.16280097,-0.029194353,0.04958477,0.0,0.0,0,0.204143
0.009124661,0.18626168,-0.037697498,-0.16712147,-0.02671511,0.049584746,0.0,0.0,3,0.190290
0.0088593485,0.18240967,-0.026843598,-0.17119499,-0.026406234,0.006177413,0.0,0.0,0,-0.000290
0.008594036,0.17846054,-0.026843602,-0.17551498,-0.026097365,0.0061774356,0.0,0.0,0,0.009183
0.008328724,0.17441411,-0.026843602,-0.17983499,-0.025788492,0.0061774133,0.0,0.0,0,0.018666
0.008063411,0.1702705,-0.026843602,-0.18415499,-0.025479615,0.0061774207,0.0,0.0,0,0.028158
0.007798004,0.16602975,-0.026843604,-0.18847498,-0.025170736,0.0061774384,0.0,0.0,2,4.869207
0.007482243,0.1629196,-0.03156077,-0.13822931,-0.02519057,-0.0003966127,0.0,0.0,0,-0.101626
0.007166481,0.15971226,-0.03156077,-0.1425493,-0.025210414,-0.00039661868,0.0,0.0,0,-0.092531
0.0068507195,0.1564077,-0.03156077,-0.14686932,-0.025230255,-0.00039661903,0.0,0.0,0,-0.083387
0.006534958,0.15300594,-0.03156077,-0.15118931,-0.025250094,-0.00039661775,0.0,0.0,0,-0.074198
0.006219196,0.14950699,-0.03156077,-0.15550931,-0.02526993,-0.00039662086,0.0,0.0,0,-0.064971
0.005903435,0.14591081,-0.03156077,-0.15982932,-0.025289765,-0.00039662136,0.0,0.0,0,-0.055707
0.0055876733,0.14221746,-0.03156077,-0.16414931,-0.02530959,-0.00039662072,0.0,0.0,0,-0.046420
0.0052719116,0.13842696,-0.03156077,-0.16846932,-0.02532942,-0.00039659985,0.0,0.0,0,-0.037090
0.0049560545,0.13453919,-0.03156077,-0.17278932,-0.025349258,-0.00039661123,0.0,0.0,2,2.451075
0.0045763017,0.13124722,-0.0376003,-0.14631715,-0.025718857,-0.0073917927,0.0,0.0,3,-0.193503
0.0042557716,0.12784424,-0.03016815,-0.15127555,-0.027582591,-0.03727457,0.0,0.0,0,-0.259426
0.0039352416,0.124344215,-0.03016816,-0.15559582,-0.029446334,-0.037274543,0.0,0.0,0,-0.250175
0.003614807,0.12074698,-0.030168172,-0.15991613,-0.031310078,-0.03727456,0.0,0.0,0,-0.240890
0.0032942772,0.11705254,-0.030168185,-0.16423644,-0.033173822,-0.037274554,0.0,0.0,2,3.482133
0.0030233383,0.11417729,-0.025337342,-0.12782998,-0.034901407,-0.034551598,0.0,0.0,0,-0.298959
0.0027524948,0.111204825,-0.025337353,-0.13215025,-0.03662898,-0.03455158,0.0,0.0,0,-0.289773
0.002481556,0.10813523,-0.025337368,-0.13647048,-0.038356557,-0.034551583,0.0,0.0,0,-0.280541
0.0022107125,0.104968436,-0.02533738,-0.14079072,-0.040084127,-0.034551565,0.0,0.0,0,-0.271279
0.0019398689,0.10170451,-0.025337394,-0.14511095,-0.0418117,-0.03455155,0.0,0.0,0,-0.261987
0.00166893,0.098343454,-0.02533741,-0.14943121,-0.043539274,-0.034551524,0.0,0.0,2,5.507290
0.0016042709,0.09621778,-0.0055037206,-0.09450405,-0.04449273,-0.019069228,0.0,0.0,1,-0.206188
0.0014658928,0.09400207,-0.014751285,-0.09844771,-0.043589722,0.018060105,0.0,0.0,1,-0.086516
0.0012371063,0.0916978,-0.026103005,-0.10232377,-0.040408205,0.06363036,0.0,0.0,3,0.099532
0.0010924339,0.08929754,-0.015540825,-0.10664897,-0.039340246,0.021359045,0.0,0.0,0,-0.070974
0.0009477615,0.08680008,-0.015540831,-0.11096905,-0.038272284,0.021359082,0.0,0.0,0,-0.061591
0.0008031845,0.08420542,-0.015540836,-0.11528916,-0.037204307,0.021359092,0.0,0.0,0,-0.052181
0.0006585121,0.08151363,-0.015540841,-0.119609244,-0.036136337,0.021359093,0.0,0.0,0,-0.042739
0.0005139351,0.07872463,-0.015540846,-0.123929344,-0.03506838,0.021359093,0.0,0.0,0,-0.033270
0.0003692627,0.07583843,-0.01554085,-0.12824945,-0.034000404,0.021359093,0.0,0.0,0,-0.023789
0.0002245903,0.0728551,-0.015540855,-0.13256954,-0.032932445,0.021359092,0.0,0.0,0,-0.014276
8.001328e-05,0.06977449,-0.015540861,-0.13688964,-0.031864483,0.021359101,0.0,0.0,2,4.105583
-0.00013151168,0.06765956,-0.02180639,-0.0939861,-0.031209815,0.013093104,0.0,0.0,0,-0.134696
-0.0003429413,0.06544741,-0.021806391,-0.09830614,-0.030555159,0.0130931195,0.0,0.0,0,-0.125913
-0.00055446627,0.06313799,-0.021806393,-0.102626175,-0.029900484,0.0130931195,0.0,0.0,0,-0.117058
-0.0007658958,0.060731445,-0.021806393,-0.10694621,-0.029245831,0.013093132,0.0,0.0,0,-0.108118
-0.0009774208,0.05822769,-0.021806395,-0.111266255,-0.028591154,0.013093136,0.0,0.0,0,-0.099121
-0.0011888504,0.055626735,-0.021806397,-0.115586296,-0.027936494,0.013093144,0.0,0.0,0,-0.090077
-0.0014003754,0.052928578,-0.021806398,-0.11990633,-0.027281826,0.013093124,0.0,0.0,0,-0.081012
-0.0016118049,0.050133284,-0.0218064,-0.12422636,-0.026627174,0.013093138,0.0,0.0,0,-0.071914
-0.00182333,0.04724072,-0.0218064,-0.1285464,-0.025972499,0.013093116,0.0,0.0,2,4.656518
-0.0020277977,0.04542912,-0.021044957,-0.08050683,-0.025379717,0.011855546,0.0,0.0,0,-0.169683
-0.0022322654,0.043520316,-0.021044958,-0.08482687,-0.024786944,0.011855568,0.0,0.0,0,-0.161427
-0.0024367333,0.04151431,-0.02104496,-0.089146905,-0.024194153,0.011855554,0.0,0.0,0,-0.153057
-0.002641201,0.0394111,-0.021044962,-0.093466945,-0.023601377,0.011855533,0.0,0.0,0,-0.144608
-0.0028456687,0.037210688,-0.021044962,-0.09778698,-0.023008594,0.011855526,0.0,0.0,0,-0.136124
-0.0030501366,0.034913074,-0.021044962,-0.10210701,-0.022415819,0.011855533,0.0,0.0,0,-0.127649
-0.0032546043,0.032518253,-0.021044966,-0.10642704,-0.021823041,0.01185554,0.0,0.0,0,-0.119240
-0.0034590722,0.030026231,-0.021044968,-0.11074707,-0.02123026,0.011855562,0.0,0.0,0,-0.110985
-0.00366354,0.027437076,-0.02104497,-0.1150671,-0.020637482,0.011855556,0.0,0.0,2,2.523784
-0.003831482,0.025417695,-0.017515356,-0.08973991,-0.019917877,0.014391924,0.0,0.0,0,-0.146100
-0.0039993287,0.02330111,-0.017515356,-0.09405996,-0.019198278,0.014391927,0.0,0.0,0,-0.138388
-0.004167271,0.021087322,-0.017515358,-0.09838001,-0.018478675,0.014391926,0.0,0.0,0,-0.131145
-0.0043351175,0.018776331,-0.017515358,-0.10270006,-0.017759066,0.014391909,0.0,0.0,0,-0.124737
-0.004503059,0.016368136,-0.01751536,-0.10702011,-0.017039463,0.014391907,0.0,0.0,0,-0.119822
-0.0046710013,0.01386281,-0.017515361,-0.11134016,-0.016319865,0.014391926,0.0,0.0,2,3.998053
-0.0046788217,0.012228021,-0.0022162022,-0.07264212,-0.014908868,0.028220192,0.0,0.0,0,-0.130959
-0.0046866415,0.010496101,-0.0022162064,-0.076962285,-0.01349787,0.028220173,0.0,0.0,0,-0.126926
-0.004694462,0.008666978,-0.0022162101,-0.08128246,-0.012086861,0.028220182,0.0,0.0,0,-0.126973
-0.004702282,0.006740687,-0.0022162136,-0.085602626,-0.010675864,0.028220192,0.0,0.0,0,-0.135514
-0.004710102,0.0047172285,-0.0022162166,-0.08992279,-0.00926486,0.028220171,0.0,0.0,0,-0.162704
-0.0047179223,0.0025966025,-0.0022162192,-0.09424295,-0.007853856,0.028220156,0.0,0.0,0,-0.226365
-0.004725742,0.00037880897,-0.002216221,-0.09856312,-0.00644285,0.028220136,0.0,0.0,0,11.474191
-0.0046634674,-0.0014618301,-0.008312793,-0.08180596,0.007915426,0.28716522,1.0,0.0,3,13.818156
-0.0045276643,-0.002282443,0.0070733503,-0.03653998,0.014259571,0.12678406,1.0,1.0,3,2.820917
-0.004449749,-0.002182486,0.008589916,0.00442724,0.013419284,-0.016880836,1.0,1.0,0,-1.945567
-0.004432678,-0.001408794,0.007526555,0.034413446,0.0076167486,-0.11611678,1.0,1.0,1,-0.983960
-0.00455904,-0.00025465727,-0.003938381,0.051307183,-0.0010101491,-0.17259026,1.0,1.0,1,-0.261120
-0.004756546,0.00078239205,-0.014471026,0.046079576,-0.006226724,-0.104331374,1.0,1.0,3,-20.145411
-0.0048579215,0.0017154074,-0.0023922904,0.04141597,-0.013862821,-0.15272185,0.0,0.0,1,-0.402426
-0.0050349236,0.0025521135,-0.011887711,0.037124947,-0.019597398,-0.11469164,0.0,0.0,1,-0.566472
-0.005303955,0.0032915806,-0.0234402,0.032815587,-0.023018906,-0.0684302,0.0,0.0,1,-0.610533
-0.005653477,0.0039360616,-0.033533033,0.028621012,-0.024418728,-0.02799652,0.0,0.0,3,0.666211
-0.005918026,0.0044744704,-0.022867765,0.023868479,-0.02795767,-0.0707787,0.0,0.0,1,-0.681614
-0.0062488555,0.0049299095,-0.031193009,0.020205723,-0.029823145,-0.03730952,0.0,0.0,3,0.514756
-0.006510353,0.0052943323,-0.022507442,0.01612,-0.033424523,-0.07202743,0.0,0.0,1,-1.085087
-0.006866455,0.005574927,-0.034384582,0.01244091,-0.034640674,-0.024323098,0.0,0.0,3,0.824075
-0.0071310997,0.0057517383,-0.022908185,0.007772407,-0.038158208,-0.07035055,0.0,0.0,1,-0.977064
-0.0074633597,0.005824945,-0.031363122,0.003205104,-0.0399874,-0.036584046,0.0,0.0,0,-0.193534
-0.007795525,0.005800948,-0.031363137,-0.0011151801,-0.041816596,-0.036584012,0.0,0.0,0,-0.247549
-0.008127689,0.005679855,-0.031363152,-0.0054354644,-0.043645784,-0.036584023,0.0,0.0,0,-0.299796
-0.008459854,0.005461559,-0.031363167,-0.009755747,-0.04547498,-0.036584012,0.0,0.0,0,-0.347855
-0.0087920185,0.0051461314,-0.03136318,-0.014076034,-0.04730417,-0.036584005,0.0,0.0,0,10.329808
-0.009075547,0.0048546647,-0.030727107,-0.012881039,-0.04496033,0.046876576,1.0,0.0,0,0.147924
-0.009351825,0.004484341,-0.030631566,-0.01637181,-0.04198764,0.059453495,1.0,0.0,0,0.183695
-0.0096207615,0.0040351246,-0.030536925,-0.019869246,-0.03838963,0.07196026,1.0,0.0,3,1.014323
-0.009798336,0.0035724617,-0.021499287,-0.0204725,-0.034694415,0.07390437,1.0,0.0,3,0.916202
-0.009872913,0.003091023,-0.011343091,-0.02131299,-0.030860102,0.076686285,1.0,0.0,3,0.476727
-0.00987196,0.0025721765,-0.0040827664,-0.022980627,-0.02673978,0.082406476,1.0,0.0,3,0.291801
-0.009770107,0.0020326949,0.0058681536,-0.023905693,-0.0224691,0.085413545,1.0,0.0,1,0.200209
-0.009738922,0.0013932562,-0.0030027889,-0.028341584,-0.016423432,0.120913565,1.0,0.0,3,0.232088
-0.009626007,0.0006937361,0.005725261,-0.031038437,-0.010927817,0.10991202,1.0,0.0,3,0.188971
-0.009419727,-2.4917126e-05,0.014920759,-0.031911366,-0.005304051,0.11247516,1.0,0.0,3,11.622290
-0.0092309,-2.999544e-05,0.01888886,-0.0002253457,-0.005307078,-5.8509566e-05,1.0,1.0,1,1.266390
-0.009170914,-2.5131703e-05,0.005985316,0.00021490394,-0.005304206,5.5790413e-05,1.0,1.0,0,0.092690
-0.009119797,-2.498865e-05,0.005113478,6.887292e-06,-0.00530411,1.7878438e-06,1.0,1.0,0,0.095658
-0.009077835,-2.498865e-05,0.004198841,-1.3454079e-06,-0.005304137,-3.4833462e-07,1.0,1.0,0,0.094950
-0.009045029,-2.498865e-05,0.0032821551,-6.4284635e-08,-0.005304131,-1.5364105e-08,1.0,1.0,0,0.094009
