@RELATION lunar_lander_filter2

@ATTRIBUTE angle         NUMERIC
@ATTRIBUTE angular_vel   NUMERIC
@ATTRIBUTE left_leg      {0, 1}
@ATTRIBUTE right_leg     {0, 1}
@ATTRIBUTE action        {nothing, left_engine, main_engine, right_engine}

@DATA
-0.5100,-0.1543,0,0,nothing
-0.5178,-0.1543,0,0,nothing
-0.5255,-0.1543,0,0,nothing
-0.5332,-0.1543,0,0,nothing
-0.5409,-0.1543,0,0,nothing
-0.5486,-0.1543,0,0,nothing
-0.5563,-0.1542,0,0,nothing
-0.5640,-0.1542,0,0,nothing
-0.5717,-0.1542,0,0,nothing
-0.5795,-0.1542,0,0,nothing
-0.5872,-0.1542,0,0,nothing
-0.5949,-0.1542,0,0,nothing
-0.6026,-0.1542,0,0,nothing
-0.6103,-0.1542,0,0,nothing
-0.6180,-0.1542,0,0,nothing
-0.6257,-0.1542,0,0,nothing
-0.6334,-0.1542,0,0,nothing
-0.6412,-0.1542,0,0,nothing
-0.6489,-0.1542,0,0,nothing
-0.6566,-0.1542,0,0,nothing
-0.6643,-0.1542,0,0,nothing
-0.6720,-0.1542,0,0,nothing
-0.6797,-0.1542,0,0,nothing
-0.6874,-0.1542,0,0,nothing
-0.6951,-0.1542,0,0,nothing
-0.7028,-0.1542,0,0,nothing
-0.7106,-0.1542,0,0,nothing
-0.7183,-0.1542,0,0,nothing
-0.7260,-0.1542,0,0,nothing
-0.7337,-0.1542,0,0,nothing
-0.7433,-0.1925,0,0,right_engine
-0.7551,-0.2365,0,0,right_engine
-0.7694,-0.2852,0,0,right_engine
-0.7837,-0.2852,0,0,nothing
-0.7979,-0.2852,0,0,nothing
-0.8122,-0.2852,0,0,nothing
-0.8264,-0.2852,0,0,nothing
-0.8381,-0.2325,0,0,left_engine
-0.8477,-0.1925,0,0,left_engine
-0.8546,-0.1381,0,0,left_engine
-0.8588,-0.0833,0,0,left_engine
-0.8609,-0.0431,0,0,left_engine
-0.8604,0.0111,0,0,left_engine
-0.8575,0.0577,0,0,left_engine
-0.8519,0.1121,0,0,left_engine
-0.8435,0.1666,0,0,left_engine
-0.8326,0.2186,0,0,left_engine
-0.8192,0.2684,0,0,left_engine
-0.8031,0.3224,0,0,left_engine
-0.7848,0.3659,0,0,left_engine
-0.7644,0.4074,0,0,left_engine
-0.7421,0.4469,0,0,left_engine
-0.7175,0.4908,0,0,left_engine
-0.6912,0.5260,0,0,left_engine
-0.6624,0.5760,0,0,left_engine
-0.6312,0.6250,0,0,left_engine
-0.5974,0.6747,0,0,left_engine
-0.5612,0.7249,0,0,left_engine
-0.5228,0.7683,0,0,left_engine
-0.4844,0.7682,0,0,nothing
-0.4459,0.7682,0,0,nothing
-0.4075,0.7681,0,0,nothing
-0.3691,0.7680,0,0,nothing
-0.3307,0.7679,0,0,nothing
-0.2924,0.7678,0,0,nothing
-0.2540,0.7678,0,0,nothing
-0.2156,0.7677,0,0,nothing
-0.1772,0.7676,0,0,nothing
-0.1388,0.7675,0,0,nothing
-0.1005,0.7675,0,0,nothing
-0.0621,0.7674,0,0,nothing
-0.0237,0.7673,0,0,nothing
0.0146,0.7672,0,0,nothing
0.0530,0.7671,0,0,nothing
0.0914,0.7671,0,0,nothing
0.1297,0.7670,0,0,nothing
0.1695,0.7970,0,0,left_engine
0.2116,0.8413,0,0,left_engine
0.2552,0.8715,0,0,left_engine
0.3008,0.9119,0,0,left_engine
0.3464,0.9118,0,0,nothing
0.3918,0.9089,0,0,main_engine
0.4380,0.9245,0,0,main_engine
0.4846,0.9319,0,0,main_engine
0.5315,0.9375,0,0,main_engine
0.5780,0.9295,0,0,main_engine
0.6246,0.9324,0,0,main_engine
0.6710,0.9280,0,0,main_engine
0.7172,0.9244,0,0,main_engine
-0.0092,-0.0908,0,0,nothing
-0.0137,-0.0907,0,0,nothing
-0.0182,-0.0907,0,0,nothing
-0.0228,-0.0907,0,0,nothing
-0.0273,-0.0907,0,0,nothing
-0.0318,-0.0907,0,0,nothing
-0.0364,-0.0907,0,0,nothing
-0.0409,-0.0907,0,0,nothing
-0.0454,-0.0906,0,0,nothing
-0.0500,-0.0906,0,0,nothing
-0.0545,-0.0906,0,0,nothing
-0.0590,-0.0906,0,0,nothing
-0.0636,-0.0906,0,0,nothing
-0.0681,-0.0906,0,0,nothing
-0.0726,-0.0906,0,0,nothing
-0.0771,-0.0905,0,0,nothing
-0.0817,-0.0905,0,0,nothing
-0.0862,-0.0905,0,0,nothing
-0.0907,-0.0905,0,0,nothing
-0.0953,-0.0905,0,0,nothing
-0.0998,-0.0905,0,0,nothing
-0.1043,-0.0905,0,0,nothing
-0.1088,-0.0905,0,0,nothing
-0.1133,-0.0904,0,0,nothing
-0.1179,-0.0904,0,0,nothing
-0.1224,-0.0904,0,0,nothing
-0.1269,-0.0904,0,0,nothing
-0.1314,-0.0904,0,0,nothing
-0.1359,-0.0904,0,0,nothing
-0.1405,-0.0904,0,0,nothing
-0.1450,-0.0904,0,0,nothing
-0.1495,-0.0904,0,0,nothing
-0.1540,-0.0904,0,0,nothing
-0.1586,-0.0904,0,0,nothing
-0.1631,-0.0904,0,0,nothing
-0.1676,-0.0904,0,0,nothing
-0.1721,-0.0904,0,0,nothing
-0.1766,-0.0904,0,0,nothing
-0.1812,-0.0904,0,0,nothing
-0.1857,-0.0904,0,0,nothing
-0.1902,-0.0904,0,0,nothing
-0.1947,-0.0904,0,0,nothing
-0.1992,-0.0904,0,0,nothing
-0.2038,-0.0904,0,0,nothing
-0.2083,-0.0904,0,0,nothing
-0.2128,-0.0904,0,0,nothing
-0.2173,-0.0904,0,0,nothing
-0.2219,-0.0904,0,0,nothing
-0.2264,-0.0904,0,0,nothing
-0.2309,-0.0904,0,0,nothing
-0.2354,-0.0904,0,0,nothing
-0.2399,-0.0904,0,0,nothing
-0.2445,-0.0904,0,0,nothing
-0.2490,-0.0904,0,0,nothing
-0.2535,-0.0904,0,0,nothing
-0.2580,-0.0904,0,0,nothing
-0.2625,-0.0904,0,0,nothing
-0.2671,-0.0904,0,0,nothing
-0.2716,-0.0904,0,0,nothing
-0.2761,-0.0904,0,0,nothing
-0.2806,-0.0904,0,0,nothing
-0.2852,-0.0904,0,0,nothing
-0.2897,-0.0904,0,0,nothing
-0.2942,-0.0904,0,0,nothing
-0.2987,-0.0904,0,0,nothing
-0.3032,-0.0904,0,0,nothing
-0.3078,-0.0904,0,0,nothing
-0.3123,-0.0904,0,0,nothing
-0.3168,-0.0904,0,0,nothing
-0.3213,-0.0904,0,0,nothing
-0.3258,-0.0904,0,0,nothing
-0.3304,-0.0904,0,0,nothing
-0.3349,-0.0904,0,0,nothing
-0.3394,-0.0904,0,0,nothing
-0.3439,-0.0904,0,0,nothing
-0.3484,-0.0904,0,0,nothing
-0.3530,-0.0904,0,0,nothing
-0.3575,-0.0904,0,0,nothing
-0.3620,-0.0904,0,0,nothing
-0.3665,-0.0904,0,0,nothing
-0.3711,-0.0904,0,0,nothing
-0.3756,-0.0904,0,0,nothing
-0.3801,-0.0904,0,0,nothing
-0.3846,-0.0904,0,0,nothing
-0.3891,-0.0904,0,0,nothing
-0.3937,-0.0904,0,0,nothing
-0.3982,-0.0904,0,0,nothing
-0.4027,-0.0904,0,0,nothing
-0.4072,-0.0904,0,0,nothing
-0.4117,-0.0904,0,0,nothing
-0.4163,-0.0904,0,0,nothing
-0.4208,-0.0904,0,0,nothing
-0.4253,-0.0904,0,0,nothing
-0.4298,-0.0904,0,0,nothing
-0.4343,-0.0904,0,0,nothing
-0.4389,-0.0904,0,0,nothing
-0.4434,-0.0904,0,0,nothing
-0.4479,-0.0904,0,0,nothing
-0.4524,-0.0904,0,0,nothing
-0.4570,-0.0904,0,0,nothing
-0.4615,-0.0904,0,0,nothing
-0.4660,-0.0904,0,0,nothing
-0.4705,-0.0904,0,0,nothing
-0.4750,-0.0904,0,0,nothing
-0.4796,-0.0904,0,0,nothing
-0.4841,-0.0904,0,0,nothing
-0.4886,-0.0904,0,0,nothing
-0.4931,-0.0904,0,0,nothing
-0.4976,-0.0904,0,0,nothing
-0.5022,-0.0904,0,0,nothing
-0.5067,-0.0904,0,0,nothing
-0.5112,-0.0904,0,0,nothing
-0.5157,-0.0904,0,0,nothing
-0.5202,-0.0904,0,0,nothing
-0.5248,-0.0904,0,0,nothing
-0.5293,-0.0904,0,0,nothing
-0.5338,-0.0904,0,0,nothing
-0.5383,-0.0904,0,0,nothing
-0.5429,-0.0904,0,0,nothing
-0.5474,-0.0904,0,0,nothing
-0.5519,-0.0904,0,0,nothing
-0.5564,-0.0904,0,0,nothing
-0.5609,-0.0904,0,0,nothing
-0.5655,-0.0904,0,0,nothing
-0.5700,-0.0904,0,0,nothing
-0.5745,-0.0904,0,0,nothing
-0.5790,-0.0904,0,0,nothing
-0.5835,-0.0904,0,0,nothing
-0.5881,-0.0904,0,0,nothing
-0.5926,-0.0904,0,0,nothing
-0.5971,-0.0904,0,0,nothing
-0.6016,-0.0904,0,0,nothing
-0.6061,-0.0904,0,0,nothing
-0.6107,-0.0904,0,0,nothing
-0.6152,-0.0904,0,0,nothing
-0.6197,-0.0904,0,0,nothing
-0.6242,-0.0904,0,0,nothing
-0.6287,-0.0904,0,0,nothing
-0.6333,-0.0904,0,0,nothing
-0.6378,-0.0904,0,0,nothing
-0.6423,-0.0904,0,0,nothing
-0.6468,-0.0904,0,0,nothing
-0.6513,-0.0904,0,0,nothing
-0.6559,-0.0904,0,0,nothing
-0.6604,-0.0904,0,0,nothing
-0.6649,-0.0904,0,0,nothing
-0.6694,-0.0904,0,0,nothing
-0.6740,-0.0904,0,0,nothing
-0.6785,-0.0904,0,0,nothing
-0.6830,-0.0904,0,0,nothing
-0.6875,-0.0904,0,0,nothing
-0.6920,-0.0904,0,0,nothing
-0.6966,-0.0904,0,0,nothing
-0.7011,-0.0904,0,0,nothing
-0.7056,-0.0904,0,0,nothing
-0.7101,-0.0904,0,0,nothing
-0.7146,-0.0904,0,0,nothing
-0.7192,-0.0904,0,0,nothing
-0.7237,-0.0904,0,0,nothing
-0.7282,-0.0904,0,0,nothing
-0.7327,-0.0904,0,0,nothing
-0.7372,-0.0904,0,0,nothing
-0.7418,-0.0904,0,0,nothing
-0.7463,-0.0904,0,0,nothing
-0.7508,-0.0904,0,0,nothing
-0.7553,-0.0904,0,0,nothing
-0.7598,-0.0904,0,0,nothing
-0.7644,-0.0904,0,0,nothing
-0.7689,-0.0904,0,0,nothing
-0.7734,-0.0904,0,0,nothing
-0.7779,-0.0904,0,0,nothing
-0.7824,-0.0904,0,0,nothing
-0.7870,-0.0904,0,0,nothing
-0.7915,-0.0904,0,0,nothing
-0.7960,-0.0904,0,0,nothing
-0.8005,-0.0904,0,0,nothing
-0.8050,-0.0904,0,0,nothing
-0.8096,-0.0904,0,0,nothing
-0.8141,-0.0904,0,0,nothing
-0.8186,-0.0904,0,0,nothing
-0.8231,-0.0904,0,0,nothing
-0.8277,-0.0904,0,0,nothing
-0.8322,-0.0904,0,0,nothing
-0.8367,-0.0904,0,0,nothing
-0.8412,-0.0904,0,0,nothing
-0.8457,-0.0904,0,0,nothing
-0.8503,-0.0904,0,0,nothing
-0.8548,-0.0904,0,0,nothing
-0.8593,-0.0904,0,0,nothing
-0.8638,-0.0904,0,0,nothing
-0.8683,-0.0904,0,0,nothing
-0.8729,-0.0904,0,0,nothing
-0.8774,-0.0904,0,0,nothing
-0.8819,-0.0904,0,0,nothing
-0.8864,-0.0904,0,0,nothing
-0.8909,-0.0904,0,0,nothing
-0.8955,-0.0904,0,0,nothing
-0.9000,-0.0904,0,0,nothing
-0.9045,-0.0904,0,0,nothing
-0.9090,-0.0904,0,0,nothing
-0.9135,-0.0904,0,0,nothing
-0.9181,-0.0904,0,0,nothing
-0.9226,-0.0904,0,0,nothing
-0.9271,-0.0904,0,0,nothing
-0.9316,-0.0904,0,0,nothing
-0.9361,-0.0904,0,0,nothing
-0.9407,-0.0904,0,0,nothing
-0.9452,-0.0904,0,0,nothing
-0.9497,-0.0904,0,0,nothing
-0.9542,-0.0904,0,0,nothing
-0.9587,-0.0904,0,0,nothing
-0.9633,-0.0904,0,0,nothing
-0.9678,-0.0904,0,0,nothing
-0.9723,-0.0904,0,0,nothing
-0.9768,-0.0904,0,0,nothing
-0.9813,-0.0904,0,0,nothing
-0.9859,-0.0904,0,0,nothing
-0.9904,-0.0904,0,0,nothing
-0.9949,-0.0904,0,0,nothing
-0.9994,-0.0904,0,0,nothing
-1.0039,-0.0904,0,0,nothing
-1.0085,-0.0904,0,0,nothing
-1.0130,-0.0904,0,0,nothing
-1.0175,-0.0904,0,0,nothing
-1.0220,-0.0904,0,0,nothing
-1.0265,-0.0904,0,0,nothing
-1.0311,-0.0904,0,0,nothing
-1.0356,-0.0904,0,0,nothing
-1.0401,-0.0904,0,0,nothing
-1.0446,-0.0904,0,0,nothing
-1.0491,-0.0904,0,0,nothing
-1.0537,-0.0904,0,0,nothing
-1.0582,-0.0904,0,0,nothing
-1.0627,-0.0904,0,0,nothing
-1.0672,-0.0904,0,0,nothing
-1.0717,-0.0904,0,0,nothing
-1.0763,-0.0904,0,0,nothing
-1.0808,-0.0904,0,0,nothing
-1.0853,-0.0904,0,0,nothing
-1.0898,-0.0904,0,0,nothing
-1.0943,-0.0904,0,0,nothing
-1.0989,-0.0904,0,0,nothing
-1.1034,-0.0904,0,0,nothing
-1.1079,-0.0904,0,0,nothing
-1.1124,-0.0904,0,0,nothing
-1.1169,-0.0904,0,0,nothing
-1.1215,-0.0904,0,0,nothing
-1.1260,-0.0904,0,0,nothing
-1.1305,-0.0904,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0000,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0001,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0002,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0003,0.0001,0,0,nothing
0.0004,0.0035,0,0,main_engine
0.0009,0.0090,0,0,main_engine
0.0022,0.0256,0,0,main_engine
0.0034,0.0240,0,0,main_engine
0.0049,0.0310,0,0,main_engine
0.0067,0.0354,0,0,main_engine
0.0085,0.0364,0,0,main_engine
0.0110,0.0503,0,0,main_engine
0.0135,0.0503,0,0,nothing
0.0161,0.0503,0,0,nothing
0.0186,0.0503,0,0,nothing
0.0211,0.0503,0,0,nothing
0.0236,0.0503,0,0,nothing
0.0261,0.0503,0,0,nothing
0.0286,0.0503,0,0,nothing
0.0311,0.0503,0,0,nothing
0.0336,0.0503,0,0,nothing
0.0362,0.0503,0,0,nothing
0.0387,0.0503,0,0,nothing
0.0412,0.0503,0,0,nothing
0.0437,0.0503,0,0,nothing
0.0462,0.0503,0,0,nothing
0.0487,0.0503,0,0,nothing
0.0512,0.0503,0,0,nothing
0.0538,0.0503,0,0,nothing
0.0563,0.0503,0,0,nothing
0.0588,0.0503,0,0,nothing
0.0613,0.0503,0,0,nothing
0.0638,0.0503,0,0,nothing
0.0663,0.0503,0,0,nothing
0.0688,0.0503,0,0,nothing
0.0713,0.0503,0,0,nothing
0.0739,0.0503,0,0,nothing
0.0764,0.0503,0,0,nothing
0.0789,0.0503,0,0,nothing
0.0814,0.0503,0,0,nothing
0.0839,0.0503,0,0,nothing
0.0864,0.0503,0,0,nothing
0.0889,0.0503,0,0,nothing
0.0915,0.0503,0,0,nothing
0.0940,0.0503,0,0,nothing
0.0965,0.0503,0,0,nothing
0.0990,0.0503,0,0,nothing
0.1015,0.0503,0,0,nothing
0.1040,0.0503,0,0,nothing
0.1065,0.0503,0,0,nothing
0.1090,0.0503,0,0,nothing
0.1116,0.0503,0,0,nothing
0.1141,0.0503,0,0,nothing
0.1166,0.0503,0,0,nothing
0.1191,0.0503,0,0,nothing
0.1216,0.0503,0,0,nothing
0.1241,0.0503,0,0,nothing
0.1266,0.0503,0,0,nothing
0.1292,0.0503,0,0,nothing
0.1317,0.0503,0,0,nothing
0.1345,0.0575,0,0,main_engine
0.1373,0.0543,0,0,main_engine
0.1400,0.0551,0,0,main_engine
0.1424,0.0479,0,0,main_engine
0.1447,0.0452,0,0,main_engine
0.1462,0.0302,0,0,main_engine
0.1472,0.0196,0,0,main_engine
0.1477,0.0109,0,0,main_engine
0.1489,0.0243,0,0,main_engine
0.1501,0.0243,0,0,nothing
0.1513,0.0243,0,0,nothing
0.1526,0.0243,0,0,nothing
0.1538,0.0243,0,0,nothing
0.1550,0.0243,0,0,nothing
0.1562,0.0243,0,0,nothing
0.1574,0.0243,0,0,nothing
0.1586,0.0243,0,0,nothing
0.1599,0.0243,0,0,nothing
0.1611,0.0243,0,0,nothing
0.1623,0.0243,0,0,nothing
0.1635,0.0243,0,0,nothing
0.1647,0.0243,0,0,nothing
0.1659,0.0243,0,0,nothing
0.1672,0.0243,0,0,nothing
0.1684,0.0243,0,0,nothing
0.1696,0.0243,0,0,nothing
0.1708,0.0243,0,0,nothing
0.1720,0.0243,0,0,nothing
0.1732,0.0243,0,0,nothing
0.1745,0.0243,0,0,nothing
0.1757,0.0243,0,0,nothing
0.1769,0.0243,0,0,nothing
0.1781,0.0243,0,0,nothing
0.1793,0.0243,0,0,nothing
0.1805,0.0243,0,0,nothing
0.1818,0.0243,0,0,nothing
0.1830,0.0243,0,0,nothing
0.1842,0.0243,0,0,nothing
0.1854,0.0243,0,0,nothing
0.1866,0.0243,0,0,nothing
0.1878,0.0243,0,0,nothing
0.1891,0.0243,0,0,nothing
0.1903,0.0243,0,0,nothing
0.1915,0.0243,0,0,nothing
0.1927,0.0243,0,0,nothing
0.1939,0.0243,0,0,nothing
0.1951,0.0243,0,0,nothing
0.1964,0.0243,0,0,nothing
0.1976,0.0243,0,0,nothing
0.1988,0.0243,0,0,nothing
0.2000,0.0243,0,0,nothing
0.2012,0.0243,0,0,nothing
0.2024,0.0243,0,0,nothing
0.2037,0.0243,0,0,nothing
0.2040,0.0075,0,0,main_engine
0.2047,0.0131,0,0,main_engine
0.2047,0.0011,0,0,main_engine
0.2048,0.0011,0,0,nothing
0.2049,0.0011,0,0,nothing
0.2049,0.0011,0,0,nothing
0.2050,0.0011,0,0,nothing
0.2050,0.0011,0,0,nothing
0.2051,0.0011,0,0,nothing
0.2051,0.0011,0,0,nothing
0.2052,0.0011,0,0,nothing
0.2052,0.0011,0,0,nothing
0.2053,0.0011,0,0,nothing
0.2054,0.0011,0,0,nothing
0.2054,0.0011,0,0,nothing
0.2055,0.0011,0,0,nothing
0.2055,0.0011,0,0,nothing
0.2056,0.0011,0,0,nothing
0.2056,0.0011,0,0,nothing
0.2057,0.0011,0,0,nothing
0.2058,0.0011,0,0,nothing
0.2058,0.0011,0,0,nothing
0.2059,0.0011,0,0,nothing
0.2059,0.0011,0,0,nothing
0.2066,0.0137,0,0,main_engine
0.2073,0.0137,0,0,nothing
0.2080,0.0137,0,0,nothing
0.2087,0.0137,0,0,nothing
0.2094,0.0137,0,0,nothing
0.2101,0.0137,0,0,nothing
0.2107,0.0137,0,0,nothing
0.2114,0.0137,0,0,nothing
0.2121,0.0137,0,0,nothing
0.2128,0.0137,0,0,nothing
0.2135,0.0137,0,0,nothing
0.2142,0.0137,0,0,nothing
0.2149,0.0137,0,0,nothing
0.2156,0.0137,0,0,nothing
0.2162,0.0137,0,0,nothing
0.2193,0.0610,0,0,left_engine
0.2248,0.1099,0,0,left_engine
0.2321,0.1455,0,0,left_engine
0.2393,0.1455,0,0,nothing
0.2466,0.1455,0,0,nothing
0.2539,0.1455,0,0,nothing
0.2612,0.1455,0,0,nothing
0.2684,0.1455,0,0,nothing
0.2781,0.1941,0,0,left_engine
0.2897,0.2307,0,0,left_engine
0.3030,0.2663,0,0,left_engine
0.3163,0.2663,0,0,nothing
0.3296,0.2663,0,0,nothing
0.3429,0.2663,0,0,nothing
0.3562,0.2663,0,0,nothing
0.3526,-0.0726,0,1,nothing
0.3313,-0.4262,0,1,nothing
0.2940,-0.7459,0,1,nothing
0.2471,-0.9383,0,1,nothing
0.1984,-0.9734,0,1,nothing
0.1516,-0.9369,0,0,nothing
0.1047,-0.9368,0,0,nothing
0.0579,-0.9367,0,0,nothing
0.0087,-0.9846,0,0,right_engine
-0.0424,-1.0208,0,0,right_engine
-0.0951,-1.0556,0,0,right_engine
-0.1307,-0.7106,1,0,right_engine
-0.1471,-0.3276,1,0,nothing
-0.1444,0.0545,1,0,nothing
-0.1255,0.3780,1,0,nothing
-0.0995,0.5195,1,0,right_engine
-0.0737,0.5168,1,0,right_engine
-0.0505,0.4638,1,0,right_engine
-0.0296,0.4183,0,0,right_engine
-0.0284,0.0232,0,1,right_engine
-0.0313,-0.0575,0,1,right_engine
-0.0325,-0.0243,1,1,right_engine
-0.0315,0.0190,1,1,nothing
-0.0283,0.0657,1,1,nothing
-0.0233,0.0992,1,1,nothing
-0.0176,0.1147,1,1,nothing
-0.0141,0.0682,1,1,right_engine
-0.0129,0.0252,0,1,right_engine
-0.0134,-0.0098,0,1,right_engine
-0.0162,-0.0575,0,0,right_engine
-0.0191,-0.0575,0,0,nothing
-0.0220,-0.0575,0,0,nothing
-0.0219,0.0026,1,0,nothing
-0.0212,0.0145,1,0,nothing
-0.0198,0.0263,1,0,nothing
-0.0179,0.0382,1,0,nothing
-0.0158,0.0424,1,0,right_engine
-0.0136,0.0440,1,0,right_engine
-0.0111,0.0491,1,0,right_engine
-0.0086,0.0510,1,0,right_engine
-0.0055,0.0628,1,0,nothing
-0.0017,0.0744,1,0,nothing
-0.0017,-0.0000,1,1,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
-0.0017,0.0000,1,0,nothing
-0.0017,-0.0000,1,0,nothing
