x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg_contact,right_leg_contact,euclidean_distance,total_velocity,fast_descent,polar_angle_to_pad,abs_y_velocity,angle_x_angular_vel,x_pos_x_x_vel,y_pos_x_y_vel,low_alt_high_speed,action,next_reward
0.12797841,-0.0023277188,-0.15037858,0.008608635,-0.019554084,0.029760828,1.0,1.0,0.128000,0.150625,0.000000,-0.018186,0.008608635,-0.00058194576,-0.019245213,-2.003848e-05,0.000000,0,0.435466
0.12650356,-0.0021364593,-0.14897907,0.008519082,-0.018079758,0.0294868,1.0,1.0,0.126522,0.149222,0.000000,-0.016887,0.008519082,-0.0005331142,-0.018846381,-1.8200673e-05,0.000000,0,0.432634
0.12504253,-0.0019471311,-0.14758007,0.008429821,-0.016619135,0.029212883,1.0,1.0,0.125058,0.147821,0.000000,-0.015570,0.008429821,-0.00048549284,-0.018453786,-1.6413966e-05,0.000000,0,0.429800
0.123595335,-0.0017598057,-0.14618163,0.008340866,-0.015172204,0.028939078,1.0,1.0,0.123608,0.146419,0.000000,-0.014237,0.008340866,-0.00043906958,-0.018067367,-1.4678304e-05,0.000000,0,0.426961
0.12216206,-0.0015744471,-0.1447837,0.00825219,-0.0137389535,0.028665394,1.0,1.0,0.122172,0.145019,0.000000,-0.012887,0.00825219,-0.0003938325,-0.017687075,-1.29926375e-05,0.000000,1,-0.422744
0.12066011,-0.0013805414,-0.15170693,0.008632142,-0.012236957,0.030039957,1.0,1.0,0.120668,0.151952,0.000000,-0.011441,0.008632142,-0.00036759768,-0.018304976,-1.1917029e-05,0.000000,1,-0.694421
0.11906099,-0.001174047,-0.16153593,0.009191009,-0.010637528,0.031988718,1.0,1.0,0.119067,0.161797,0.000000,-0.009861,0.009191009,-0.00034028088,-0.019232629,-1.0790677e-05,0.000000,1,-0.705308
0.117361546,-0.0009549284,-0.17167512,0.009748756,-0.008937458,0.034001723,1.0,1.0,0.117365,0.171952,0.000000,-0.008136,0.009748756,-0.00030388896,-0.020148057,-9.309364e-06,0.000000,0,0.477281
0.11567583,-0.0007377052,-0.17027853,0.0096644275,-0.0072510177,0.033728868,1.0,1.0,0.115678,0.170553,0.000000,-0.006377,0.0096644275,-0.00024456863,-0.019697111,-7.1294985e-06,0.000000,0,0.474180
0.11400385,-0.00052259205,-0.16888592,0.009569218,-0.0055781216,0.03345814,1.0,1.0,0.114005,0.169157,0.000000,-0.004584,0.009569218,-0.00018663357,-0.019253645,-5.0007975e-06,0.000000,0,0.319467
0.11232881,-0.0003831172,-0.16860937,0.006201382,-0.0044924584,0.0217132,1.0,1.0,0.112329,0.168723,0.000000,-0.003411,0.006201382,-9.754564e-05,-0.01893969,-2.3758562e-06,0.000000,0,-9.745709
0.11065054,-0.00031935214,-0.16833214,0.0028369725,-0.0039953366,0.009942338,0.0,1.0,0.110651,0.168356,0.000000,-0.002886,0.0028369725,-3.9722985e-05,-0.018626042,-9.0599326e-07,0.000000,0,0.208038
0.10897102,-0.00031942368,-0.16795526,-3.758512e-06,-0.0039952532,1.7498738e-06,0.0,1.0,0.108971,0.167955,0.000000,-0.002931,3.758512e-06,-6.991189e-09,-0.018302256,1.2005578e-09,0.000000,0,0.258371
0.107300565,-0.00031985284,-0.1670425,-2.0278716e-05,-0.0039947666,9.428596e-06,0.0,1.0,0.107301,0.167042,0.000000,-0.002981,2.0278716e-05,-3.766504e-08,-0.017923754,6.486205e-09,0.000000,0,0.258167
0.10563936,-0.00031985284,-0.16612203,-2.4921465e-07,-0.003994763,1.1657753e-07,0.0,1.0,0.105640,0.166122,0.000000,-0.003028,2.4921465e-07,-4.656996e-10,-0.017549025,7.9712015e-11,0.000000,0,0.256884
0.103987314,-0.00031985284,-0.16520524,1.3395606e-07,-0.003994761,-6.3706906e-08,0.0,1.0,0.103988,0.165205,0.000000,-0.003076,1.3395606e-07,2.5449387e-10,-0.017179249,-4.2846227e-11,0.000000,0,0.255937
0.102344416,-0.00031985284,-0.16428876,6.408601e-09,-0.003994763,3.2645722e-10,0.0,1.0,0.102345,0.164289,0.000000,-0.003125,6.408601e-09,-1.3041192e-12,-0.016814036,-2.0498093e-12,0.000000,0,0.255012
0.100710675,-0.00031985284,-0.16337237,-7.034913e-09,-0.003994758,9.1009936e-11,0.0,1.0,0.100711,0.163372,0.000000,-0.003176,7.034913e-09,-3.6356264e-13,-0.01645334,2.250137e-12,0.000000,0,0.254099
0.09908609,-0.00031985284,-0.16245596,-6.637186e-09,-0.0039947517,-1.5159315e-10,0.0,1.0,0.099087,0.162456,0.000000,-0.003228,6.637186e-09,6.05577e-13,-0.016097127,2.1229227e-12,0.000000,0,0.253183
0.09747066,-0.00031985284,-0.16153955,-6.204478e-09,-0.0039947475,-3.4586365e-11,0.0,1.0,0.097471,0.161540,0.000000,-0.003282,6.204478e-09,1.381638e-13,-0.015745368,1.98452e-12,0.000000,0,0.252267
0.09586439,-0.00031985284,-0.16062315,-3.3855363e-09,-0.003994749,2.6540523e-09,0.0,1.0,0.095865,0.160623,0.000000,-0.003337,3.3855363e-09,-1.06022725e-11,-0.01539804,1.0828734e-12,0.000000,0,0.251343
0.09426737,-0.00031985284,-0.15970674,-8.3767016e-10,-0.0039947447,-1.3873735e-09,0.0,1.0,0.094268,0.159707,0.000000,-0.003393,8.3767016e-10,5.542203e-12,-0.015055134,2.6793119e-13,0.000000,0,0.250427
0.0926795,-0.00031985284,-0.15879032,1.5746876e-09,-0.0039947387,3.8593266e-09,0.0,1.0,0.092680,0.158790,0.000000,-0.003451,1.5746876e-09,-1.5417001e-11,-0.0147166075,-5.036683e-13,0.000000,0,0.249512
0.09110079,-0.00031985284,-0.15787391,3.4866632e-09,-0.0039947336,3.6844394e-09,0.0,1.0,0.091101,0.157874,0.000000,-0.003511,3.4866632e-09,-1.4718353e-11,-0.014382438,-1.1152191e-12,0.000000,0,0.248596
0.08953123,-0.00031985284,-0.1569575,4.613078e-09,-0.0039947284,2.1698123e-09,0.0,1.0,0.089532,0.156958,0.000000,-0.003573,4.613078e-09,-8.667811e-12,-0.014052599,-1.4755061e-12,0.000000,0,0.247681
0.08797083,-0.00031985284,-0.1560411,5.054635e-09,-0.0039947233,1.7164151e-09,0.0,1.0,0.087971,0.156041,0.000000,-0.003636,5.054635e-09,-6.8566034e-12,-0.013727065,-1.6167394e-12,0.000000,0,0.246764
0.08641958,-0.00031985284,-0.1551247,4.6197206e-09,-0.0039947256,1.8670734e-09,0.0,1.0,0.086420,0.155125,0.000000,-0.003701,4.6197206e-09,-7.458446e-12,-0.013405811,-1.4776307e-12,0.000000,0,1.247558
0.08499088,0.00010107517,-0.13952348,0.018690644,-0.0073032468,-0.06618189,0.0,1.0,0.084991,0.140770,0.000000,0.001189,0.018690644,0.00048334268,-0.011858223,1.8891601e-06,0.000000,0,-10.072701
0.08356972,0.00044361115,-0.13942212,0.015207022,-0.009971132,-0.0533576,0.0,0.0,0.083571,0.140249,0.000000,0.005308,0.015207022,0.00053203566,-0.0116514675,6.7460046e-06,0.000000,0,-0.021281
0.08215561,0.0007066822,-0.13933247,0.01167677,-0.012024278,-0.041062873,0.0,0.0,0.082159,0.139821,0.000000,0.008602,0.01167677,0.0004937514,-0.011446944,8.251765e-06,0.000000,0,0.030974
0.08074856,0.0008903241,-0.13924223,0.008151288,-0.0134600075,-0.02871484,0.0,0.0,0.080753,0.139481,0.000000,0.011025,0.008151288,0.00038650195,-0.01124361,7.2572884e-06,0.000000,3,0.815187
0.07942657,0.0010378456,-0.13103108,0.0065459004,-0.014614381,-0.023087587,0.0,0.0,0.079433,0.131194,0.000000,0.013066,0.0065459004,0.0003374108,-0.010407349,6.793634e-06,0.000000,3,0.938336
0.07820015,0.0011558628,-0.1216992,0.0052347435,-0.01553844,-0.018481217,0.0,0.0,0.078209,0.121812,0.000000,0.014780,0.0052347435,0.0002871693,-0.009516895,6.0506454e-06,0.000000,3,0.956724
0.077069856,0.0012298918,-0.11244547,0.003283649,-0.016118545,-0.011602029,0.0,0.0,0.077080,0.112493,0.000000,0.015957,0.003283649,0.00018700783,-0.008666157,4.038533e-06,0.000000,3,1.182127
0.0760561,0.0012714481,-0.10104225,0.0018444391,-0.016444542,-0.006520146,0.0,0.0,0.076067,0.101059,0.000000,0.016716,0.0018444391,0.00010722081,-0.0076848795,2.3451084e-06,0.000000,3,0.889485
0.075128175,0.0012784218,-0.092736736,0.0003090786,-0.016499192,-0.0010928785,0.0,0.0,0.075139,0.092737,0.000000,0.017015,0.0003090786,1.8031613e-05,-0.0069671418,3.9513284e-07,0.000000,3,1.334193
0.07432928,0.001269517,-0.079963215,-0.00039561454,-0.016429251,0.0013989337,0.0,0.0,0.074340,0.079964,0.000000,0.017078,0.00039561454,-2.2983433e-05,-0.005943608,-5.022394e-07,0.000000,0,0.148141
0.07353754,0.0011812901,-0.07987185,-0.0039126473,-0.015737504,0.013835005,0.0,0.0,0.073547,0.079968,0.000000,0.016062,0.0039126473,-0.00021772845,-0.0058735795,-4.6219716e-06,0.000000,0,0.194157
0.07275305,0.0010137772,-0.07978064,-0.007430841,-0.01442452,0.026259607,0.0,0.0,0.072760,0.080126,0.000000,0.013934,0.007430841,-0.00037878222,-0.005804285,-7.5332177e-06,0.000000,0,0.240040
0.07197571,0.00076697825,-0.07968976,-0.01095154,-0.01249162,0.03865803,0.0,0.0,0.071980,0.080439,0.000000,0.010656,0.01095154,-0.00048290144,-0.005735727,-8.399594e-06,0.000000,0,0.285744
0.07120552,0.00044082163,-0.079599395,-0.014476095,-0.009940836,0.051015712,0.0,0.0,0.071207,0.080905,0.000000,0.006191,0.014476095,-0.0005071388,-0.0056679165,-6.381376e-06,0.000000,0,0.331230
0.07044248,3.5307407e-05,-0.0795097,-0.018005798,-0.0067749294,0.06331822,0.0,0.0,0.070442,0.081523,0.000000,0.000501,0.018005798,-0.0004289765,-0.0056008603,-6.35738e-07,0.000000,0,10.786613
0.06969853,3.201723e-05,-0.074404135,-0.00014593385,-0.0067714993,6.737277e-05,0.0,1.0,0.069699,0.074404,0.000000,0.000459,0.00014593385,-4.5621465e-07,-0.005185859,-4.6723976e-09,0.000000,0,0.170583
0.0689641,3.4735203e-05,-0.07342996,0.000120063676,-0.0067743096,-5.5433204e-05,0.0,1.0,0.068964,0.073430,0.000000,0.000504,0.000120063676,3.755217e-07,-0.005064031,4.170436e-09,0.000000,0,0.161669
0.068238735,3.480673e-05,-0.072538674,2.5961451e-06,-0.006774371,-1.2022823e-06,0.0,1.0,0.068239,0.072539,0.000000,0.000510,2.5961451e-06,8.144706e-09,-0.0049499474,9.036332e-11,0.000000,0,0.163194
0.067522526,3.480673e-05,-0.071622975,-7.7307965e-07,-0.006774343,3.5665974e-07,0.0,1.0,0.067523,0.071623,0.000000,0.000515,7.7307965e-07,-2.4161355e-09,-0.0048361644,-2.6908375e-11,0.000000,0,0.162346
0.06681547,3.480673e-05,-0.07070656,-2.810968e-08,-0.0067743477,1.6533074e-08,0.0,1.0,0.066815,0.070707,0.000000,0.000521,2.810968e-08,-1.1200079e-10,-0.0047242926,-9.78406e-13,0.000000,0,0.161445
0.06611757,3.480673e-05,-0.069790006,6.649329e-09,-0.0067743533,-3.58461e-10,0.0,1.0,0.066118,0.069790,0.000000,0.000526,6.649329e-09,2.4283416e-12,-0.0046143457,2.314414e-13,0.000000,0,0.160515
0.06542883,3.480673e-05,-0.06887359,6.9671406e-09,-0.006774359,-3.4833808e-10,0.0,1.0,0.065429,0.068874,0.000000,0.000532,6.9671406e-09,2.3597671e-12,-0.0045063184,2.425034e-13,0.000000,0,0.159600
0.06474924,3.480673e-05,-0.06795718,6.1754033e-09,-0.0067743645,1.370046e-10,0.0,1.0,0.064749,0.067957,0.000000,0.000538,6.1754033e-09,-9.281191e-13,-0.0044001755,2.1494559e-13,0.000000,0,0.158684
0.06407881,3.480673e-05,-0.067040764,2.9484921e-09,-0.00677437,-3.3116208e-09,0.0,1.0,0.064079,0.067041,0.000000,0.000543,2.9484921e-09,2.2434145e-11,-0.004295892,1.02627366e-13,0.000000,0,0.157768
0.06341753,3.480673e-05,-0.06612436,-1.2310881e-13,-0.006774376,-5.2939098e-09,0.0,1.0,0.063418,0.066124,0.000000,0.000549,1.2310881e-13,3.5862938e-11,-0.0041934433,-4.285015e-18,0.000000,0,0.156853
0.062765405,3.480673e-05,-0.06520794,-1.8932296e-09,-0.0067743827,-5.045968e-09,0.0,1.0,0.062765,0.065208,0.000000,0.000555,1.8932296e-09,3.418332e-11,-0.0040928028,-6.589713e-14,0.000000,0,0.155928
0.062122535,3.480673e-05,-0.06429154,-3.5454535e-09,-0.0067743883,-2.994609e-09,0.0,1.0,0.062123,0.064292,0.000000,0.000560,3.5454535e-09,2.0286644e-11,-0.003993953,-1.2340564e-13,0.000000,0,0.155012
0.06148882,3.480673e-05,-0.06337513,-4.6585713e-09,-0.006774394,-2.3196505e-09,0.0,1.0,0.061489,0.063375,0.000000,0.000566,4.6585713e-09,1.5714225e-11,-0.0038968618,-1.6214963e-13,0.000000,0,0.154097
0.06086426,3.480673e-05,-0.062458716,-5.175255e-09,-0.0067743994,-1.2702561e-09,0.0,1.0,0.060864,0.062459,0.000000,0.000572,5.175255e-09,8.6052224e-12,-0.0038015035,-1.801337e-13,0.000000,0,0.153182
0.06024885,3.480673e-05,-0.06154231,-5.1410014e-09,-0.006774397,-1.0759271e-09,0.0,1.0,0.060249,0.061542,0.000000,0.000578,5.1410014e-09,7.288757e-12,-0.0037078536,-1.7894144e-13,0.000000,0,0.152265
0.0596426,3.480673e-05,-0.0606259,-4.8864885e-09,-0.0067744036,-1.5775333e-09,0.0,1.0,0.059643,0.060626,0.000000,0.000584,4.8864885e-09,1.0686847e-11,-0.0036158864,-1.7008268e-13,0.000000,0,0.151351
0.059045505,3.480673e-05,-0.05970949,-4.3375232e-09,-0.006774401,2.2540976e-09,0.0,1.0,0.059046,0.059709,0.000000,0.000589,4.3375232e-09,-1.527016e-11,-0.003525577,-1.50975e-13,0.000000,0,0.150434
0.058457565,3.480673e-05,-0.05879308,-2.8969458e-09,-0.0067744073,-4.298613e-09,0.0,1.0,0.058458,0.058793,0.000000,0.000595,2.8969458e-09,2.9120557e-11,-0.0034369002,-1.0083321e-13,0.000000,0,0.149519
0.05787878,3.480673e-05,-0.05787667,-1.755076e-09,-0.006774412,-2.2907884e-09,0.0,1.0,0.057879,0.057877,0.000000,0.000601,1.755076e-09,1.5518744e-11,-0.003349831,-6.108846e-14,0.000000,0,0.148604
0.05730915,3.480673e-05,-0.056960262,-8.444625e-10,-0.0067744106,-6.7765216e-09,0.0,1.0,0.057309,0.056960,0.000000,0.000607,8.444625e-10,4.5906938e-11,-0.0032643443,-2.939298e-14,0.000000,0,0.147687
0.056748677,3.480673e-05,-0.056043852,4.691979e-10,-0.0067744227,1.6143875e-09,0.0,1.0,0.056749,0.056044,0.000000,0.000613,4.691979e-10,-1.0936543e-11,-0.0031804144,1.6331244e-14,0.000000,0,0.146773
0.056197356,3.480673e-05,-0.055127442,7.2771045e-10,-0.0067744222,-6.586687e-09,0.0,1.0,0.056197,0.055127,0.000000,0.000619,7.2771045e-10,4.4621e-11,-0.0030980166,2.5329221e-14,0.000000,0,0.145848
0.05565529,3.480673e-05,-0.05421103,3.9611261e-10,-0.0067744195,7.3596207e-10,0.0,1.0,0.055655,0.054211,0.000000,0.000625,3.9611261e-10,-4.985716e-12,-0.0030171308,1.3787385e-14,0.000000,0,0.144932
0.055122375,3.480673e-05,-0.05329462,3.552915e-10,-0.006774426,4.149798e-09,0.0,1.0,0.055122,0.053295,0.000000,0.000631,3.552915e-10,-2.8112498e-11,-0.0029377262,1.23665345e-14,0.000000,0,0.144016
0.05459862,3.480673e-05,-0.052378215,3.553084e-10,-0.00677443,4.8730655e-09,0.0,1.0,0.054599,0.052378,0.000000,0.000638,3.553084e-10,-3.3012242e-11,-0.0028597782,1.2367123e-14,0.000000,0,0.143101
0.054084014,3.480673e-05,-0.051461805,3.55143e-10,-0.0067744367,-2.242753e-09,0.0,1.0,0.054084,0.051462,0.000000,0.000644,3.55143e-10,1.5193388e-11,-0.002783261,1.2361367e-14,0.000000,0,0.142185
0.053578567,3.480673e-05,-0.050545394,3.683628e-10,-0.0067744413,-5.6601057e-09,0.0,1.0,0.053579,0.050545,0.000000,0.000650,3.683628e-10,3.8344054e-11,-0.0027081498,1.2821505e-14,0.000000,0,0.141269
0.053082276,3.480673e-05,-0.049628984,3.683377e-10,-0.006774449,-6.746318e-09,0.0,1.0,0.053082,0.049629,0.000000,0.000656,3.683377e-10,4.5702588e-11,-0.0026344194,1.28206306e-14,0.000000,0,0.140354
0.05259514,3.480673e-05,-0.048712574,3.6835432e-10,-0.006774454,-6.0370517e-09,0.0,1.0,0.052595,0.048713,0.000000,0.000662,3.6835432e-10,4.089773e-11,-0.0025620447,1.2821209e-14,0.000000,0,0.139439
0.052117158,3.480673e-05,-0.04779616,3.6835168e-10,-0.0067744604,-6.15763e-09,0.0,1.0,0.052117,0.047796,0.000000,0.000668,3.6835168e-10,4.171462e-11,-0.002491,1.2821118e-14,0.000000,0,0.138523
0.05164833,3.480673e-05,-0.046879746,3.683617e-10,-0.0067744656,-5.7161254e-09,0.0,1.0,0.051648,0.046880,0.000000,0.000674,3.683617e-10,3.8723694e-11,-0.0024212606,1.28214666e-14,0.000000,0,0.137608
0.05118866,3.480673e-05,-0.045963336,3.6836012e-10,-0.006774472,-5.7785137e-09,0.0,1.0,0.051189,0.045963,0.000000,0.000680,3.6836012e-10,3.914638e-11,-0.0023528016,1.28214115e-14,0.000000,0,0.136692
0.050738145,3.480673e-05,-0.04504692,3.683506e-10,-0.006774477,-6.193067e-09,0.0,1.0,0.050738,0.045047,0.000000,0.000686,3.683506e-10,4.195479e-11,-0.0022855971,1.28210795e-14,0.000000,0,0.135767
0.05029688,3.480673e-05,-0.04413051,3.6835204e-10,-0.0067744846,-6.1314815e-09,0.0,1.0,0.050297,0.044131,0.000000,0.000692,3.6835204e-10,4.1537628e-11,-0.0022196271,1.282113e-14,0.000000,0,0.134852
0.04986477,3.480673e-05,-0.043214098,3.683451e-10,-0.00677449,-6.41296e-09,0.0,1.0,0.049865,0.043214,0.000000,0.000698,3.683451e-10,4.3444533e-11,-0.0021548609,1.2820889e-14,0.000000,0,0.133936
0.049441814,3.480673e-05,-0.042297684,3.683455e-10,-0.0067744963,-6.413552e-09,0.0,1.0,0.049442,0.042298,0.000000,0.000704,3.683455e-10,4.3448585e-11,-0.0020912741,1.2820902e-14,0.000000,0,0.133021
0.049028017,3.480673e-05,-0.041381273,3.683617e-10,-0.0067745014,-5.72706e-09,0.0,1.0,0.049028,0.041381,0.000000,0.000710,3.683617e-10,3.879798e-11,-0.0020288418,1.28214666e-14,0.000000,0,0.132106
0.048623372,3.480673e-05,-0.04046486,1.6801396e-10,-0.0067744995,-6.5065855e-09,0.0,1.0,0.048623,0.040465,0.000000,0.000716,1.6801396e-10,4.4078862e-11,-0.001967538,5.8480167e-15,0.000000,0,0.131189
0.048227884,3.480673e-05,-0.03954845,-3.686607e-10,-0.0067745056,-7.139634e-09,0.0,1.0,0.048228,0.039548,0.000000,0.000722,3.686607e-10,4.836749e-11,-0.001907338,-1.2831874e-14,0.000000,0,0.130274
0.04784155,3.480673e-05,-0.038632043,-8.377889e-10,-0.006774512,-5.7609e-09,0.0,1.0,0.047842,0.038632,0.000000,0.000728,8.377889e-10,3.902729e-11,-0.0018482168,-2.916069e-14,0.000000,0,0.129359
0.04746437,3.480673e-05,-0.03771563,-1.3202401e-09,-0.00677451,-5.4180025e-09,0.0,1.0,0.047464,0.037716,0.000000,0.000733,1.3202401e-09,3.670431e-11,-0.0017901486,-4.595324e-14,0.000000,0,0.128443
0.04709635,3.480673e-05,-0.03679922,-1.8026949e-09,-0.0067745163,-5.233747e-09,0.0,1.0,0.047096,0.036799,0.000000,0.000739,1.8026949e-09,3.5456107e-11,-0.0017331089,-6.274591e-14,0.000000,0,0.127527
0.04673748,3.480673e-05,-0.03588281,-2.0848143e-09,-0.0067745214,-4.6747326e-09,0.0,1.0,0.046737,0.035883,0.000000,0.000745,2.0848143e-09,3.1669077e-11,-0.001677072,-7.256557e-14,0.000000,0,0.126602
0.046387862,3.480673e-05,-0.0349664,-1.4429503e-09,-0.006774527,-5.705354e-09,0.0,1.0,0.046388,0.034966,0.000000,0.000750,1.4429503e-09,3.8651075e-11,-0.0016220167,-5.022438e-14,0.000000,0,0.125687
0.0460474,3.480673e-05,-0.03404999,-1.0921399e-09,-0.0067745326,1.9161432e-09,0.0,1.0,0.046047,0.034050,0.000000,0.000756,1.0921399e-09,-1.2980975e-11,-0.0015679136,-3.801382e-14,0.000000,0,0.124771
0.045716096,3.480673e-05,-0.03313358,-5.102142e-10,-0.006774538,-6.5842096e-09,0.0,1.0,0.045716,0.033134,0.000000,0.000761,5.102142e-10,4.460498e-11,-0.001514738,-1.7758888e-14,0.000000,0,0.123855
0.045393944,3.480673e-05,-0.03221717,-7.9857905e-11,-0.0067745443,-6.1730128e-09,0.0,1.0,0.045394,0.032217,0.000000,0.000767,7.9857905e-11,4.1819347e-11,-0.0014624645,-2.7795926e-15,0.000000,0,0.122941
0.04508095,3.480673e-05,-0.03130076,5.896289e-10,-0.0067745433,-6.295103e-09,0.0,1.0,0.045081,0.031301,0.000000,0.000772,5.896289e-10,4.264645e-11,-0.001411068,2.0523054e-14,0.000000,0,0.122024
0.044777106,3.480673e-05,-0.030384352,6.847267e-10,-0.0067745494,-6.4090733e-09,0.0,1.0,0.044777,0.030384,0.000000,0.000777,6.847267e-10,4.3418585e-11,-0.0013605234,2.3833098e-14,0.000000,0,0.121109
0.04448242,3.480673e-05,-0.029467944,-2.2599782e-10,-0.006774555,-6.639489e-09,0.0,1.0,0.044482,0.029468,0.000000,0.000782,2.2599782e-10,4.4979583e-11,-0.0013108054,-7.866245e-15,0.000000,0,0.120193
0.044196893,3.480673e-05,-0.028551534,-6.0322874e-10,-0.006774561,-6.6028156e-09,0.0,1.0,0.044197,0.028552,0.000000,0.000788,6.0322874e-10,4.4731177e-11,-0.0012618891,-2.099642e-14,0.000000,0,0.119279
0.043920517,3.480673e-05,-0.027635124,-8.574874e-10,-0.006774558,5.0256115e-09,0.0,1.0,0.043921,0.027635,0.000000,0.000792,8.574874e-10,-3.4046297e-11,-0.0012137489,-2.9846334e-14,0.000000,0,0.118362
0.0436533,3.480673e-05,-0.026718715,-7.665354e-10,-0.006774564,6.1134626e-09,0.0,1.0,0.043653,0.026719,0.000000,0.000797,7.665354e-10,-4.1416044e-11,-0.00116636,-2.6680591e-14,0.000000,0,0.117447
0.043395232,3.480673e-05,-0.025802305,-7.235728e-10,-0.006774567,5.009487e-09,0.0,1.0,0.043395,0.025802,0.000000,0.000802,7.235728e-10,-3.3937107e-11,-0.001119697,-2.5185203e-14,0.000000,0,0.116522
0.04314642,3.480673e-05,-0.024885897,-3.4134785e-11,-0.006774572,2.2905313e-08,0.0,1.0,0.043146,0.024886,0.000000,0.000807,3.4134785e-11,-1.551737e-10,-0.0010737374,-1.1881202e-15,0.000000,0,0.115607
0.04290676,3.480673e-05,-0.023969484,1.8920522e-10,-0.006774576,2.1738495e-08,0.0,1.0,0.042907,0.023969,0.000000,0.000811,1.8920522e-10,-1.4726909e-10,-0.001028453,6.585615e-15,0.000000,0,0.114691
0.04267626,3.480673e-05,-0.023053074,3.4865116e-10,-0.006774581,2.2473287e-08,0.0,1.0,0.042676,0.023053,0.000000,0.000816,3.4865116e-10,-1.522471e-10,-0.000983819,1.2135407e-14,0.000000,0,0.113775
0.04245491,3.480673e-05,-0.022136662,-9.871016e-11,-0.006774587,-2.3570134e-08,0.0,1.0,0.042455,0.022137,0.000000,0.000820,9.871016e-11,1.5967792e-10,-0.00093981,-3.4357778e-15,0.000000,0,0.112860
0.042242717,3.480673e-05,-0.021220254,-2.1579846e-10,-0.0067745866,-2.1473278e-08,0.0,1.0,0.042243,0.021220,0.000000,0.000824,2.1579846e-10,1.4547258e-10,-0.0008964012,-7.511239e-15,0.000000,0,0.111944
0.04203968,3.480673e-05,-0.020303844,-4.6258858e-10,-0.006774592,-3.3562313e-09,0.0,1.0,0.042040,0.020304,0.000000,0.000828,4.6258858e-10,2.2737099e-11,-0.0008535671,-1.6101195e-14,0.000000,0,0.111029
0.0418458,3.480673e-05,-0.019387435,-8.4429064e-10,-0.0067745964,5.7526234e-10,0.0,1.0,0.041846,0.019387,0.000000,0.000832,8.4429064e-10,-3.8971703e-12,-0.0008112827,-2.9386995e-14,0.000000,0,0.110113
0.041661073,3.480673e-05,-0.018471025,-1.3267306e-09,-0.006774602,1.442845e-09,0.0,1.0,0.041661,0.018471,0.000000,0.000835,1.3267306e-09,-9.7747e-12,-0.0007695227,-4.6179155e-14,0.000000,0,0.109198
0.0414855,3.480673e-05,-0.017554615,-1.8091826e-09,-0.0067745997,1.7822609e-09,0.0,1.0,0.041486,0.017555,0.000000,0.000839,1.8091826e-09,-1.2074104e-11,-0.00072826195,-6.297173e-14,0.000000,0,0.108281
0.041319083,3.480673e-05,-0.016638206,-2.2916207e-09,-0.0067746122,2.7142164e-09,0.0,1.0,0.041319,0.016638,0.000000,0.000842,2.2916207e-09,-1.8387764e-11,-0.00068747543,-7.976382e-14,0.000000,0,0.107367
0.041161824,3.480673e-05,-0.015721796,-2.573907e-09,-0.00677461,-4.0605754e-09,0.0,1.0,0.041162,0.015722,0.000000,0.000846,2.573907e-09,2.7508815e-11,-0.0006471378,-8.9589286e-14,0.000000,0,0.106441
0.041013815,3.480673e-05,-0.014805387,-2.5262759e-09,-0.0067746225,-4.6339452e-10,0.0,1.0,0.041014,0.014805,0.000000,0.000849,2.5262759e-09,3.139323e-12,-0.0006072254,-8.79314e-14,0.000000,0,0.105527
0.040874958,3.480673e-05,-0.0138889775,-2.5262261e-09,-0.00677462,1.6610333e-09,0.0,1.0,0.040875,0.013889,0.000000,0.000852,2.5262261e-09,-1.125287e-11,-0.00056771137,-8.792967e-14,0.000000,0,0.104610
0.04074526,3.480673e-05,-0.012972568,-2.1257127e-09,-0.006774625,-4.6286983e-09,0.0,1.0,0.040745,0.012973,0.000000,0.000854,2.1257127e-09,3.1357694e-11,-0.0005285706,-7.398911e-14,0.000000,0,0.103695
0.040624715,3.480673e-05,-0.012056157,-1.7959587e-09,-0.0067746313,-1.4652132e-09,0.0,1.0,0.040625,0.012056,0.000000,0.000857,1.7959587e-09,9.926279e-12,-0.00048977794,-6.251145e-14,0.000000,0,0.102780
0.040513325,3.480673e-05,-0.011139746,-1.6885671e-09,-0.006774636,1.8101748e-09,0.0,1.0,0.040513,0.011140,0.000000,0.000859,1.6885671e-09,-1.22632755e-11,-0.00045130815,-5.8773495e-14,0.000000,0,0.101864
0.040411092,3.480673e-05,-0.010223335,-1.2060599e-09,-0.006774641,1.2816395e-08,0.0,1.0,0.040411,0.010223,0.000000,0.000861,1.2060599e-09,-8.682648e-11,-0.00041313612,-4.1979e-14,0.000000,0,0.100949
0.040318012,3.480673e-05,-0.009306924,-7.235285e-10,-0.006774645,1.5339246e-08,0.0,1.0,0.040318,0.009307,0.000000,0.000863,7.235285e-10,-1.03917944e-10,-0.0003752367,-2.5183662e-14,0.000000,0,0.100033
0.04023409,3.480673e-05,-0.008390513,-1.2708708e-10,-0.0067746495,1.6592638e-08,0.0,1.0,0.040234,0.008391,0.000000,0.000865,1.2708708e-10,-1.1240931e-10,-0.00033758464,-4.4234856e-15,0.000000,0,0.099118
0.040159322,3.480673e-05,-0.007474102,1.5505337e-10,-0.0067746458,1.7026398e-08,0.0,1.0,0.040159,0.007474,0.000000,0.000867,1.5505337e-10,-1.15347815e-10,-0.00030015488,5.396901e-15,0.000000,0,0.098201
