x_position,y_position,x_velocity,y_velocity,angle,angular_velocity,left_leg,right_leg,action
0.13245316,0.49524736,-0.2111598,-0.053638756,0.43805578,-0.04413306,0.0,0.0,0
0.13032122,0.49392915,-0.21115956,-0.05795913,0.43584913,-0.04413303,0.0,0.0,0
0.12818937,0.49251375,-0.21115932,-0.0622795,0.43364248,-0.044133015,0.0,0.0,0
0.12605743,0.4910012,-0.21115907,-0.066599876,0.43143582,-0.04413297,0.0,0.0,0
0.12392549,0.48939145,-0.21115878,-0.070920244,0.4292292,-0.04413295,0.0,0.0,0
0.12179355,0.48768455,-0.21115851,-0.07524061,0.42702258,-0.0441329,0.0,0.0,0
0.119661525,0.4858806,-0.21115825,-0.07956099,0.42481592,-0.044132866,0.0,0.0,0
0.117529586,0.48397946,-0.21115799,-0.08388136,0.42260927,-0.044132836,0.0,0.0,0
0.11539765,0.48198116,-0.21115775,-0.08820174,0.42040262,-0.04413282,0.0,0.0,0
0.11326571,0.47988576,-0.21115752,-0.092522115,0.41819596,-0.04413278,0.0,0.0,0
0.11113367,0.4776932,-0.21115728,-0.09684249,0.41598928,-0.04413279,0.0,0.0,0
0.10900173,0.47540355,-0.21115701,-0.101162866,0.41378263,-0.04413279,0.0,0.0,0
0.1068697,0.47301674,-0.21115677,-0.10548324,0.41157597,-0.044132773,0.0,0.0,0
0.10473766,0.47053277,-0.21115653,-0.10980361,0.4093693,-0.04413279,0.0,0.0,0
0.102605626,0.46795171,-0.2111563,-0.11412399,0.40716264,-0.0441328,0.0,0.0,0
0.1004736,0.4652735,-0.21115606,-0.11844437,0.40495598,-0.044132784,0.0,0.0,2
0.09809847,0.46309605,-0.23516479,-0.09610728,0.40244326,-0.0502545,0.0,0.0,2
0.09546175,0.46129003,-0.26082262,-0.07946277,0.39938283,-0.061208673,0.0,0.0,0
0.092824936,0.4593869,-0.26082215,-0.08378349,0.39632237,-0.061208654,0.0,0.0,0
0.09018812,0.45738667,-0.2608217,-0.08810422,0.39326194,-0.0612086,0.0,0.0,0
0.08755131,0.45528933,-0.26082128,-0.092424944,0.3902015,-0.061208587,0.0,0.0,0
0.0849144,0.45309493,-0.26082084,-0.09674566,0.38714108,-0.061208528,0.0,0.0,0
0.082277395,0.4508034,-0.2608204,-0.10106639,0.38408065,-0.06120851,0.0,0.0,3
0.07971211,0.44845033,-0.2518088,-0.10331874,0.37905455,-0.10052283,0.0,0.0,3
0.07722101,0.44603842,-0.24243303,-0.1054383,0.37197655,-0.1415599,0.0,0.0,3
0.07479153,0.44356406,-0.2346508,-0.107835256,0.36318254,-0.17588016,0.0,0.0,3
0.07243557,0.4410287,-0.2253294,-0.11012207,0.35237077,-0.21623597,0.0,0.0,3
0.07015371,0.43844578,-0.21586506,-0.111830965,0.33943924,-0.25863025,0.0,0.0,3
0.0679553,0.43582192,-0.20517676,-0.11324019,0.32412282,-0.3063288,0.0,0.0,3
0.06583691,0.4331488,-0.19493563,-0.11511758,0.30656806,-0.35109532,0.0,0.0,3
0.06379137,0.430409,-0.1856807,-0.11790467,0.2870716,-0.38992992,0.0,0.0,3
0.061822604,0.42760363,-0.17587401,-0.12069805,0.26552832,-0.43086505,0.0,0.0,3
0.059910677,0.4247409,-0.16852191,-0.12328646,0.24239247,-0.46271735,0.0,0.0,3
0.058077715,0.42182308,-0.15836751,-0.1257721,0.21711624,-0.50552493,0.0,0.0,3
0.056311607,0.41884926,-0.14974083,-0.12844774,0.19001935,-0.54193765,0.0,0.0,0
0.05454426,0.41578776,-0.14972219,-0.13282804,0.16292387,-0.5419103,0.0,0.0,0
0.052775763,0.4126387,-0.149706,-0.13720864,0.13582973,-0.5418829,0.0,0.0,0
0.051006414,0.40940216,-0.14969228,-0.14158954,0.108736984,-0.54185545,0.0,0.0,0
0.049236394,0.40607816,-0.14968105,-0.14597063,0.08164559,-0.54182804,0.0,0.0,0
0.047465898,0.4026667,-0.1496723,-0.15035191,0.054555573,-0.5418006,0.0,0.0,0
0.045695018,0.39916772,-0.14966604,-0.15473333,0.027466932,-0.54177326,0.0,0.0,0
0.043924045,0.39558128,-0.14966227,-0.15911482,0.000379643,-0.54174596,0.0,0.0,0
0.04215307,0.39190745,-0.149661,-0.16349636,-0.02670628,-0.54171854,0.0,0.0,0
0.040382385,0.3881462,-0.14966224,-0.16787791,-0.05379083,-0.5416912,0.0,0.0,0
0.03861189,0.3842975,-0.14966598,-0.1722594,-0.080874,-0.54166377,0.0,0.0,0
0.03684206,0.3803613,-0.1496722,-0.1766408,-0.107955836,-0.5416364,0.0,0.0,0
0.035072993,0.37633762,-0.14968094,-0.18102208,-0.13503629,-0.54160905,0.0,0.0,2
0.033255197,0.37329993,-0.15397833,-0.13775988,-0.16278785,-0.5550316,0.0,0.0,2
0.031480886,0.3716275,-0.14921567,-0.077667624,-0.19106926,-0.56562805,0.0,0.0,2
0.029859161,0.37094915,-0.13417503,-0.034005947,-0.2192955,-0.56452507,0.0,0.0,2
0.028414821,0.37110287,-0.1167763,0.002482524,-0.2473421,-0.5609322,0.0,0.0,0
0.026972199,0.3711697,-0.11679921,-0.0019017041,-0.27538714,-0.56090176,0.0,0.0,0
0.025531482,0.3711493,-0.11682483,-0.006285476,-0.30343068,-0.5608714,0.0,0.0,0
0.024092864,0.37104166,-0.11685312,-0.010668742,-0.3314727,-0.560841,0.0,0.0,2
0.02301569,0.3717682,-0.08159812,0.026054015,-0.35886768,-0.54790014,0.0,0.0,2
0.022150612,0.373369,-0.06052851,0.064404644,-0.38639453,-0.5505373,0.0,0.0,2
0.02155571,0.376245,-0.03338077,0.12048564,-0.41435605,-0.55923045,0.0,0.0,2
0.02132845,0.3804722,0.0032757495,0.1799849,-0.4425575,-0.56403005,0.0,0.0,0
0.021104146,0.3846116,0.003234114,0.17560416,-0.47075748,-0.5639992,0.0,0.0,1
0.020823479,0.38871324,-0.00440408,0.17403267,-0.4971192,-0.52723384,0.0,0.0,1
0.02047224,0.3927784,-0.013746591,0.17273648,-0.52128845,-0.4833859,0.0,0.0,1
0.020054912,0.3968247,-0.022612687,0.1723494,-0.543175,-0.43773013,0.0,0.0,1
0.019575596,0.40084714,-0.030913904,0.17179066,-0.56290144,-0.39452899,0.0,0.0,1
0.019032573,0.40484107,-0.039332926,0.1710967,-0.5804693,-0.3513565,0.0,0.0,0
0.018490886,0.4087412,-0.039353978,0.16675489,-0.59803677,-0.35134903,0.0,0.0,1
0.017887592,0.41260374,-0.047375027,0.16569678,-0.61358196,-0.31090337,0.0,0.0,1
0.01720953,0.4164563,-0.05717464,0.1661643,-0.6264802,-0.2579656,0.0,0.0,0
0.016532326,0.4202134,-0.05718683,0.16183294,-0.63937837,-0.2579626,0.0,0.0,0
0.01585598,0.4238751,-0.05719924,0.15750167,-0.65227634,-0.25795966,0.0,0.0,0
0.015180493,0.42744127,-0.057211865,0.15317051,-0.6651742,-0.25795668,0.0,0.0,0
0.014506054,0.43091205,-0.0572247,0.14883946,-0.67807186,-0.2579537,0.0,0.0,0
0.013832378,0.43428734,-0.057237744,0.14450853,-0.6909694,-0.25795075,0.0,0.0,0
0.013159752,0.43756714,-0.057251,0.1401777,-0.7038668,-0.25794777,0.0,0.0,0
0.012487983,0.4407514,-0.057264477,0.13584699,-0.71676403,-0.25794485,0.0,0.0,0
0.011817264,0.44384015,-0.05727815,0.1315164,-0.7296611,-0.2579419,0.0,0.0,0
0.011147499,0.44683328,-0.057292026,0.12718591,-0.74255806,-0.25793898,0.0,0.0,0
0.0104786875,0.44973093,-0.05730611,0.12285555,-0.75545484,-0.25793603,0.0,0.0,0
0.0098109245,0.452533,-0.057320394,0.11852532,-0.7683515,-0.25793308,0.0,0.0,0
0.009144115,0.45523942,-0.05733487,0.11419521,-0.781248,-0.2579301,0.0,0.0,0
0.00847826,0.45785022,-0.057349544,0.10986522,-0.79414433,-0.25792712,0.0,0.0,0
0.007813549,0.4603654,-0.05736441,0.105535366,-0.8070405,-0.25792414,0.0,0.0,0
0.0071498873,0.46278492,-0.05737946,0.10120563,-0.8199366,-0.25792122,0.0,0.0,0
0.0064873695,0.46510872,-0.057394695,0.09687604,-0.83283246,-0.25791824,0.0,0.0,0
0.005825901,0.4673368,-0.05741011,0.092546575,-0.8457282,-0.25791532,0.0,0.0,1
0.0051226616,0.46953928,-0.06296582,0.09230176,-0.85673386,-0.22011237,0.0,0.0,1
0.0043789865,0.47171125,-0.068286754,0.091806196,-0.86595005,-0.18432401,0.0,0.0,1
0.003572464,0.4738842,-0.07638856,0.09321772,-0.87246674,-0.13033336,0.0,0.0,1
0.0027262687,0.47605026,-0.08179949,0.09401833,-0.87680525,-0.086770296,0.0,0.0,0
0.0018802643,0.47811913,-0.08180131,0.089697324,-0.88114375,-0.08677019,0.0,0.0,0
0.0010343551,0.4800911,-0.081803136,0.085376315,-0.88548225,-0.08677008,0.0,0.0,0
0.00018854141,0.48196602,-0.081804976,0.08105531,-0.88982075,-0.08676996,0.0,0.0,0
-0.0006570816,0.48374385,-0.081806816,0.07673431,-0.89415926,-0.08676986,0.0,0.0,0
-0.0015026092,0.48542464,-0.081808664,0.07241332,-0.89849776,-0.086769715,0.0,0.0,1
-0.0023962022,0.4870959,-0.0880587,0.0731922,-0.9005506,-0.04105682,0.0,0.0,1
-0.0033233643,0.48874426,-0.092575364,0.07314473,-0.90077716,-0.004531127,0.0,0.0,1
-0.004289341,0.49038136,-0.097783126,0.07375245,-0.8988975,0.03759312,0.0,0.0,1
-0.005302715,0.49200618,-0.10393759,0.07438379,-0.8947877,0.082195446,0.0,0.0,0
-0.006315994,0.49353397,-0.10393926,0.0700629,-0.890678,0.08219533,0.0,0.0,0
-0.007329178,0.49496472,-0.10394093,0.06574201,-0.88656825,0.082195245,0.0,0.0,0
-0.008342171,0.49629837,-0.10394257,0.06142111,-0.8824585,0.082195155,0.0,0.0,0
-0.009355068,0.497535,-0.10394423,0.057100214,-0.87834877,0.08219507,0.0,0.0,0
-0.010367965,0.4986745,-0.103945866,0.05277931,-0.874239,0.08219499,0.0,0.0,0
-0.011380672,0.499717,-0.1039475,0.0484584,-0.8701293,0.082194895,0.0,0.0,0
-0.012393284,0.50066245,-0.103949144,0.04413749,-0.86601955,0.0821948,0.0,0.0,0
-0.0134058,0.5015108,-0.10395076,0.03981657,-0.8619098,0.08219471,0.0,0.0,0
-0.014418125,0.5022622,-0.10395237,0.035495643,-0.85780007,0.08219464,0.0,0.0,0
-0.0154302595,0.5029164,-0.103953995,0.031174717,-0.8536903,0.08219453,0.0,0.0,0
-0.016442489,0.5034736,-0.10395559,0.026853789,-0.8495806,0.082194425,0.0,0.0,0
-0.01745453,0.5039338,-0.1039572,0.022532854,-0.84547085,0.08219432,0.0,0.0,0
-0.018466473,0.50429696,-0.1039588,0.018211918,-0.84136117,0.08219422,0.0,0.0,0
-0.019478226,0.50456303,-0.103960395,0.013890975,-0.8372515,0.08219414,0.0,0.0,0
-0.020489883,0.50473195,-0.10396198,0.009570028,-0.8331418,0.082194015,0.0,0.0,0
-0.021501446,0.50480396,-0.103963554,0.0052490756,-0.8290321,0.08219393,0.0,0.0,0
-0.022512913,0.50477886,-0.103965126,0.00092811976,-0.82492244,0.08219384,0.0,0.0,0
-0.023524284,0.5046568,-0.1039667,-0.003392841,-0.82081276,0.08219375,0.0,0.0,0
-0.024535561,0.50443757,-0.10396826,-0.0077138054,-0.8167031,0.08219369,0.0,0.0,0
-0.025546646,0.50412136,-0.10396983,-0.012034775,-0.8125934,0.082193606,0.0,0.0,0
-0.026557732,0.50370806,-0.10397138,-0.01635575,-0.8084837,0.082193516,0.0,0.0,0
-0.027568627,0.5031978,-0.10397293,-0.020676726,-0.80437404,0.082193404,0.0,0.0,0
-0.028579425,0.5025904,-0.10397445,-0.024997706,-0.80026436,0.08219329,0.0,0.0,0
-0.02959013,0.501886,-0.10397599,-0.02931869,-0.7961547,0.08219318,0.0,0.0,2
-0.029953003,0.5017218,-0.03968783,-0.0049875625,-0.7913533,0.096027724,0.0,0.0,2
-0.030020904,0.50222576,-0.009712816,0.024355609,-0.7872719,0.08162718,0.0,0.0,0
-0.030088902,0.5026327,-0.009714308,0.020034622,-0.78319055,0.08162712,0.0,0.0,0
-0.030156707,0.5029426,-0.009715794,0.015713634,-0.7791092,0.08162701,0.0,0.0,0
-0.030224418,0.50315547,-0.009717273,0.01139264,-0.7750278,0.0816269,0.0,0.0,0
-0.03029194,0.5032713,-0.009718746,0.007071642,-0.77094644,0.081626795,0.0,0.0,0
-0.030359458,0.50329,-0.009720214,0.00275064,-0.76686513,0.0816267,0.0,0.0,0
-0.03042679,0.50321174,-0.009721675,-0.0015703659,-0.7627838,0.08162659,0.0,0.0,0
-0.030494118,0.50303644,-0.009723129,-0.005891375,-0.7587025,0.08162647,0.0,0.0,0
-0.030561352,0.50276405,-0.009724578,-0.010212389,-0.7546212,0.08162637,0.0,0.0,0
-0.030628394,0.5023946,-0.00972602,-0.014533406,-0.7505399,0.08162625,0.0,0.0,0
-0.030695438,0.5019282,-0.009727456,-0.018854428,-0.7464586,0.08162614,0.0,0.0,0
-0.03076229,0.5013648,-0.009728884,-0.023175454,-0.7423773,0.08162604,0.0,0.0,0
-0.030829048,0.5007043,-0.009730308,-0.027496483,-0.738296,0.08162592,0.0,0.0,0
-0.030895615,0.49994668,-0.009731726,-0.031817514,-0.73421466,0.081625834,0.0,0.0,0
-0.030962277,0.49909216,-0.009733136,-0.03613855,-0.73013335,0.08162571,0.0,0.0,0
-0.031028748,0.49814057,-0.009734541,-0.04045959,-0.72605205,0.08162562,0.0,0.0,0
-0.031095218,0.4970919,-0.00973594,-0.044780634,-0.7219708,0.0816255,0.0,0.0,0
-0.031161498,0.49594626,-0.009737331,-0.049101688,-0.71788955,0.081625395,0.0,0.0,0
-0.031227589,0.49470356,-0.009738717,-0.053422738,-0.7138083,0.0816253,0.0,0.0,0
-0.03129368,0.49336374,-0.0097400965,-0.057743795,-0.70972705,0.08162518,0.0,0.0,0
-0.031359673,0.49192703,-0.009741468,-0.06206486,-0.7056458,0.08162506,0.0,0.0,0
-0.031425573,0.49039322,-0.009742836,-0.066385925,-0.70156455,0.08162494,0.0,0.0,0
-0.031491376,0.48876238,-0.009744195,-0.07070699,-0.6974833,0.08162484,0.0,0.0,0
-0.03155718,0.48703453,-0.0097455485,-0.07502807,-0.69340205,0.08162474,0.0,0.0,0
-0.03162279,0.4852096,-0.009746896,-0.07934915,-0.6893208,0.08162464,0.0,0.0,0
-0.031688213,0.48328772,-0.009748236,-0.083670236,-0.68523955,0.081624545,0.0,0.0,0
-0.031753637,0.4812687,-0.009749571,-0.08799132,-0.6811583,0.08162447,0.0,0.0,0
-0.031818964,0.47915277,-0.009750897,-0.0923124,-0.6770771,0.08162438,0.0,0.0,0
-0.031884193,0.47693977,-0.009752218,-0.09663348,-0.6729959,0.08162429,0.0,0.0,0
-0.031949423,0.4746297,-0.009753531,-0.10095458,-0.66891474,0.081624195,0.0,0.0,0
-0.032014467,0.47222266,-0.009754837,-0.10527567,-0.66483355,0.08162411,0.0,0.0,0
-0.03207941,0.46971855,-0.009756137,-0.109596774,-0.66075236,0.08162403,0.0,0.0,0
-0.032144357,0.46711743,-0.00975743,-0.11391788,-0.65667117,0.08162396,0.0,0.0,0
-0.03220911,0.46441928,-0.009758717,-0.118239,-0.65259,0.08162387,0.0,0.0,0
-0.03227377,0.46162415,-0.009759998,-0.12256011,-0.6485088,0.08162374,0.0,0.0,0
-0.03233843,0.458732,-0.009761271,-0.12688123,-0.6444276,0.08162363,0.0,0.0,0
-0.032402992,0.45574272,-0.009762537,-0.13120236,-0.6403464,0.08162354,0.0,0.0,0
-0.032467365,0.45265654,-0.009763797,-0.13552347,-0.6362652,0.08162345,0.0,0.0,0
-0.03253174,0.4494733,-0.0097650485,-0.1398446,-0.632184,0.08162333,0.0,0.0,0
-0.032596014,0.44619298,-0.009766294,-0.14416572,-0.6281029,0.081623204,0.0,0.0,1
-0.03271656,0.44288793,-0.017122116,-0.14445399,-0.62193453,0.123365566,0.0,0.0,1
-0.03289814,0.43954146,-0.024880782,-0.14554358,-0.6137929,0.16283332,0.0,0.0,0
-0.033079337,0.43609858,-0.02488563,-0.14986812,-0.6056513,0.16283262,0.0,0.0,0
-0.033260155,0.43255913,-0.024890423,-0.1541927,-0.5975098,0.16283187,0.0,0.0,0
-0.03344078,0.42892328,-0.024895158,-0.1585173,-0.5893682,0.16283114,0.0,0.0,0
-0.033621024,0.42519087,-0.024899838,-0.16284193,-0.58122677,0.16283041,0.0,0.0,0
-0.03380089,0.42136204,-0.024904462,-0.16716656,-0.5730853,0.16282965,0.0,0.0,0
-0.033980466,0.41743678,-0.024909029,-0.17149124,-0.56494385,0.16282892,0.0,0.0,0
-0.034159757,0.41341504,-0.024913538,-0.17581595,-0.55680245,0.16282819,0.0,0.0,0
-0.03433876,0.40929687,-0.024917988,-0.18014067,-0.54866105,0.16282746,0.0,0.0,0
-0.034517385,0.40508223,-0.024922382,-0.18446542,-0.5405198,0.1628267,0.0,0.0,0
-0.034695815,0.40077117,-0.024926718,-0.18879017,-0.5323785,0.16282594,0.0,0.0,0
-0.034873866,0.39636362,-0.024930995,-0.19311497,-0.5242373,0.1628252,0.0,0.0,0
-0.035051633,0.39185965,-0.024935214,-0.19743976,-0.51609606,0.16282445,0.0,0.0,0
-0.035229206,0.38725927,-0.024939371,-0.2017646,-0.5079549,0.16282368,0.0,0.0,0
-0.0354064,0.3825625,-0.024943471,-0.20608947,-0.49981374,0.1628229,0.0,0.0,0
-0.035583306,0.3777692,-0.024947513,-0.21041435,-0.49167264,0.16282216,0.0,0.0,0
-0.035759926,0.37287956,-0.024951492,-0.21473925,-0.48353156,0.16282141,0.0,0.0,0
-0.035936356,0.36789346,-0.024955416,-0.21906416,-0.47539052,0.16282067,0.0,0.0,0
-0.0361125,0.36281097,-0.024959277,-0.22338912,-0.4672495,0.16281992,0.0,0.0,0
-0.03628836,0.35763204,-0.024963077,-0.22771409,-0.45910856,0.1628192,0.0,0.0,0
-0.036463927,0.35235673,-0.024966817,-0.23203906,-0.45096764,0.16281849,0.0,0.0,0
-0.036639214,0.34698495,-0.024970498,-0.23636408,-0.44282678,0.16281778,0.0,0.0,0
-0.03681431,0.34151682,-0.024974115,-0.2406891,-0.43468592,0.16281703,0.0,0.0,0
-0.036989212,0.33595228,-0.024977673,-0.24501416,-0.4265451,0.16281629,0.0,0.0,0
-0.037163734,0.3302914,-0.024981167,-0.24933924,-0.41840434,0.16281554,0.0,0.0,0
-0.037338067,0.32453406,-0.024984602,-0.2536643,-0.41026357,0.16281483,0.0,0.0,0
-0.037512206,0.3186804,-0.024987973,-0.25798944,-0.40212286,0.16281411,0.0,0.0,0
-0.037686158,0.31273028,-0.024991283,-0.26231453,-0.3939822,0.16281334,0.0,0.0,0
-0.03785982,0.30668378,-0.02499453,-0.26663968,-0.38584155,0.16281259,0.0,0.0,0
-0.0380332,0.3005409,-0.024997713,-0.2709648,-0.37770095,0.16281185,0.0,0.0,0
-0.03820648,0.29430163,-0.025000831,-0.27528995,-0.3695604,0.1628111,0.0,0.0,0
-0.038379572,0.28796604,-0.025003886,-0.2796151,-0.3614199,0.16281036,0.0,0.0,0
-0.038552284,0.28153405,-0.025006881,-0.28394032,-0.3532794,0.16280963,0.0,0.0,0
-0.0387249,0.2750057,-0.025009815,-0.28826553,-0.34513897,0.16280888,0.0,0.0,0
-0.038897324,0.268381,-0.025012678,-0.29259074,-0.33699855,0.16280815,0.0,0.0,0
-0.039069556,0.26165986,-0.025015483,-0.29691598,-0.32885823,0.16280742,0.0,0.0,0
-0.039241504,0.2548424,-0.025018219,-0.30124122,-0.32071793,0.16280669,0.0,0.0,0
-0.039413452,0.24792853,-0.025020888,-0.30556646,-0.31257764,0.16280594,0.0,0.0,0
-0.039585114,0.24091831,-0.025023494,-0.30989176,-0.30443737,0.16280518,0.0,0.0,0
-0.039756585,0.23381175,-0.025026035,-0.31421706,-0.29629713,0.16280445,0.0,0.0,0
-0.039927863,0.22660883,-0.025028516,-0.31854236,-0.28815696,0.16280371,0.0,0.0,0
-0.040099047,0.21930958,-0.025030926,-0.3228677,-0.2800168,0.16280298,0.0,0.0,0
-0.04027004,0.21191397,-0.025033275,-0.327193,-0.2718767,0.16280225,0.0,0.0,0
-0.040440846,0.20442203,-0.025035556,-0.33151835,-0.2637366,0.16280149,0.0,0.0,0
-0.040611457,0.19683374,-0.025037771,-0.3358437,-0.25559658,0.16280076,0.0,0.0,0
-0.040781975,0.18914904,-0.025039922,-0.34016907,-0.24745657,0.16280003,0.0,0.0,0
-0.040952396,0.18136798,-0.025042009,-0.34449446,-0.2393166,0.16279927,0.0,0.0,0
-0.041122627,0.17349066,-0.025044028,-0.34881985,-0.23117667,0.16279852,0.0,0.0,0
-0.041292764,0.16551699,-0.025045982,-0.35314527,-0.22303678,0.16279776,0.0,0.0,0
-0.04146271,0.15744689,-0.025047872,-0.3574707,-0.21489695,0.162797,0.0,0.0,0
-0.041632555,0.14928053,-0.025049696,-0.36179608,-0.20675713,0.16279629,0.0,0.0,0
-0.04180231,0.14101782,-0.02505145,-0.36612156,-0.19861734,0.16279556,0.0,0.0,0
-0.04197197,0.13265878,-0.025053138,-0.37044698,-0.1904776,0.16279478,0.0,0.0,0
-0.042141438,0.124203384,-0.025054757,-0.37477243,-0.18233788,0.16279402,0.0,0.0,0
-0.04231081,0.11565171,-0.025056312,-0.3790979,-0.17419821,0.16279328,0.0,0.0,0
-0.042480182,0.107003696,-0.025057798,-0.38342336,-0.16605859,0.16279253,0.0,0.0,2
-0.04239607,0.098980606,-0.0005192671,-0.3556083,-0.15713133,0.17854473,0.0,0.0,2
-0.04220686,0.092195615,0.01015448,-0.3006521,-0.14836727,0.17528151,0.0,0.0,2
-0.041801643,0.086491734,0.031282593,-0.2526096,-0.13915247,0.1842958,0.0,0.0,0
-0.04139633,0.0806918,0.031281047,-0.25693667,-0.12993774,0.1842947,0.0,0.0,0
-0.040990926,0.07479587,0.0312796,-0.26126373,-0.120723054,0.18429361,0.0,0.0,0
-0.04058542,0.06880375,0.031278256,-0.26559082,-0.11150844,0.18429255,0.0,0.0,0
-0.040179826,0.06271556,0.031277005,-0.26991794,-0.10229388,0.18429148,0.0,0.0,0
-0.039774038,0.05653132,0.031275857,-0.27424505,-0.09307936,0.18429038,0.0,0.0,0
-0.039368343,0.05025102,0.031274803,-0.2785721,-0.083864875,0.18428932,0.0,0.0,0
-0.03896265,0.043874655,0.031273853,-0.2828992,-0.07465047,0.18428826,0.0,0.0,0
-0.038556766,0.037402164,0.031273,-0.28722626,-0.06543611,0.18428718,0.0,0.0,0
-0.038150884,0.030833611,0.031272244,-0.2915534,-0.0562218,0.18428612,0.0,0.0,0
-0.037745,0.024169002,0.031271588,-0.29588053,-0.047007553,0.18428507,0.0,0.0,2
-0.037253667,0.018564545,0.03958111,-0.24881321,-0.03756608,0.18882912,0.0,0.0,2
-0.036864568,0.01356462,0.029904028,-0.22202092,-0.028678564,0.1777506,0.0,0.0,2
-0.036384393,0.009945998,0.038720798,-0.16067976,-0.019500144,0.1835685,0.0,0.0,0
-0.035904218,0.006231246,0.038720533,-0.16500685,-0.01032177,0.18356742,0.0,0.0,0
-0.035424042,0.002420399,0.038720366,-0.16933392,-0.0011434499,0.18356636,0.0,0.0,0
-0.034943867,-0.0014864707,0.0387203,-0.17366101,0.008034814,0.1835653,0.0,0.0,0
-0.034447193,-0.0041702534,0.0401371,-0.119369395,0.01735091,0.18620875,1.0,1.0,0
-0.033946514,-0.0056918883,0.04011729,-0.06786524,0.026776038,0.18799284,1.0,1.0,0
-0.03355961,-0.006175473,0.029683549,-0.021682916,0.03565344,0.17753245,1.0,1.0,0
-0.03329601,-0.005685451,0.019891348,0.02161298,0.042023964,0.1273885,1.0,1.0,0
-0.0331913,-0.004775896,0.01723855,0.040599275,0.035330996,-0.13386734,1.0,1.0,0
-0.033118438,-0.0035122896,0.01669225,0.056357063,0.026045004,-0.18572433,1.0,1.0,0
-0.03305149,-0.0021889233,0.016584102,0.058962654,0.016262958,-0.19564256,1.0,1.0,0
-0.032971285,-0.0009849691,0.017074648,0.053579994,0.0073233703,-0.17879732,1.0,1.0,0
-0.03288708,0.00012829066,0.017160114,0.049494814,-0.0012963688,-0.17239954,1.0,0.0,0
-0.032796096,0.0011618352,0.017250651,0.04590547,-0.00934732,-0.16102356,1.0,0.0,0
-0.032698344,0.0021157002,0.017342806,0.0423269,-0.01682122,-0.1494818,1.0,0.0,0
-0.03259039,0.0029716468,0.017625693,0.03794943,-0.0235655,-0.13488585,1.0,0.0,0
-0.03247557,0.0037480926,0.017714458,0.03440028,-0.029715084,-0.1229918,1.0,0.0,0
-0.032353688,0.0044452883,0.01780497,0.030864734,-0.035262693,-0.110952,1.0,0.0,0
-0.032224655,0.0050633047,0.017897133,0.027341831,-0.040201515,-0.09877623,1.0,0.0,0
-0.032088567,0.00560225,0.017990826,0.023830546,-0.044525303,-0.08647592,1.0,0.0,0
-0.03194523,0.006062267,0.018085912,0.020329738,-0.048228472,-0.07406361,1.0,0.0,0
-0.031794548,0.0064434623,0.018182227,0.016838154,-0.0513061,-0.061552368,1.0,0.0,0
-0.031636428,0.0067459084,0.018279593,0.013354423,-0.053753927,-0.048956588,1.0,0.0,0
-0.031475354,0.006974039,0.017984983,0.010069525,-0.05560386,-0.03699859,1.0,0.0,0
-0.031311035,0.007127855,0.017688781,0.0067911446,-0.056853667,-0.024995897,1.0,0.0,0
-0.031143665,0.0072075343,0.017391475,0.003517347,-0.05750174,-0.0129613355,1.0,0.0,0
-0.030973244,0.0072130775,0.017093528,0.0002461728,-0.05754711,-0.0009077049,1.0,0.0,0
-0.030799676,0.007144592,0.016795423,-0.0030243818,-0.056989513,0.01115201,1.0,0.0,0
-0.03062296,0.0070018983,0.0164976,-0.006296307,-0.055829287,0.023204684,1.0,0.0,0
-0.030443097,0.0067850687,0.016200583,-0.009571599,-0.054067418,0.03523727,1.0,0.0,0
-0.030260086,0.006493995,0.015904829,-0.01285222,-0.051705588,0.047236826,1.0,0.0,0
-0.030074025,0.006128607,0.015610801,-0.016140075,-0.04874604,0.05919079,1.0,0.0,0
-0.02988491,0.0056887604,0.015318948,-0.019437006,-0.0451917,0.07108667,1.0,0.0,0
-0.02969265,0.005174277,0.015029689,-0.022744782,-0.041046068,0.082912706,1.0,0.0,0
-0.029497337,0.004585049,0.01474343,-0.026065044,-0.0363132,0.094657496,1.0,0.0,0
-0.029298877,0.0039208625,0.014460547,-0.029399335,-0.030997673,0.10631033,1.0,0.0,0
-0.029097462,0.003181503,0.014181396,-0.032749068,-0.02510462,0.11786117,1.0,0.0,0
-0.028892899,0.002366755,0.013906303,-0.036115486,-0.018639604,0.12930045,1.0,0.0,0
-0.028685283,0.0014763331,0.013635559,-0.03949978,-0.011608611,0.14062005,1.0,0.0,0
-0.028474713,0.0005101299,0.013369414,-0.042902913,-0.0040180054,0.15181212,1.0,0.0,0
-0.028261185,-0.00053221226,0.013108097,-0.046325732,0.0041255066,0.16287015,1.0,0.0,0
-0.028181935,-0.00068917515,0.0066948077,-0.0069794497,0.0053415606,0.024317876,1.0,1.0,0
-0.028138638,-0.00068416836,0.004322819,0.00022347692,0.005344518,5.3177624e-05,1.0,1.0,0
-0.02810421,-0.00068302394,0.0034431745,5.0555667e-05,0.0053453124,1.2030343e-05,1.0,1.0,0
-0.028078843,-0.00068302394,0.0025377814,-8.2633704e-07,0.005345437,-1.9451076e-07,1.0,1.0,0
-0.02806263,-0.00068302394,0.0016212731,-3.5323413e-07,0.0053455504,-8.447977e-08,1.0,1.0,0
-0.028055573,-0.00068302394,0.0007047865,6.633879e-09,0.005345645,-6.4200933e-10,1.0,1.0,0
